begin{nbTrucks}
186
end{nbTrucks}
begin{nbDocks}
52
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
44
end{nbResourcePersonel}
begin{nbResourceEquipment}
13
end{nbResourceEquipment}
begin{nbResourceVehicule}
18
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
1	2	9	2	7	2	3	2	3	
2	3	9	2	6	2	3	2	2	
3	8	15	1	5	3	4	1	2	
4	5	12	2	8	2	2	2	3	
5	4	12	2	9	3	3	1	3	
6	4	11	1	8	3	4	0	1	
7	4	11	1	6	3	3	1	1	
8	0	7	2	5	2	4	1	2	
9	7	13	1	8	2	2	2	2	
10	5	10	1	5	2	2	0	3	
11	9	16	2	6	3	2	0	1	
12	0	8	2	9	3	4	2	1	
13	7	15	1	7	3	4	0	3	
14	10	16	2	7	2	2	1	3	
15	2	11	2	6	3	3	1	2	
16	9	16	1	6	3	3	1	2	
17	1	9	1	5	3	4	2	1	
18	5	12	2	6	2	4	0	3	
19	7	14	2	5	2	4	0	1	
20	2	8	1	8	2	3	1	1	
21	11	16	1	6	2	3	0	1	
22	11	16	2	8	3	4	0	1	
23	6	12	2	6	2	2	2	1	
24	2	7	1	9	2	3	2	2	
25	0	9	2	6	3	3	0	3	
26	2	7	1	7	2	2	2	2	
27	9	16	1	8	3	4	0	2	
28	2	7	1	5	2	4	0	1	
29	6	14	2	6	3	3	2	3	
30	8	13	1	9	2	3	1	3	
31	6	12	2	7	2	3	1	2	
32	10	16	1	7	2	4	0	2	
33	8	15	2	6	2	2	0	3	
34	11	16	1	8	2	2	0	2	
35	6	12	1	5	2	3	2	1	
36	6	13	2	8	2	4	2	3	
37	2	11	2	5	3	2	1	3	
38	9	14	1	8	2	2	2	2	
39	4	10	2	6	2	2	0	3	
40	3	9	2	6	2	2	0	1	
41	2	9	1	8	3	2	0	1	
42	1	6	1	5	2	2	2	2	
43	9	16	2	5	3	2	1	1	
44	8	16	2	8	3	4	0	3	
45	11	16	1	7	3	4	0	2	
46	5	11	1	8	2	3	0	2	
47	1	9	1	5	3	4	0	1	
48	8	16	2	6	3	4	1	2	
49	5	13	2	9	3	3	0	3	
50	9	16	2	6	3	3	2	3	
51	7	15	1	6	3	3	1	2	
52	10	16	1	8	2	3	1	1	
53	1	9	2	6	3	3	2	2	
54	3	10	1	9	3	2	1	3	
55	5	11	2	6	2	3	2	1	
56	3	8	1	6	2	2	0	1	
57	8	16	2	7	3	3	0	2	
58	10	16	1	5	2	2	2	1	
59	4	11	2	7	2	3	0	2	
60	8	15	1	5	3	2	0	3	
61	1	7	2	8	2	4	1	3	
62	7	13	1	7	2	2	1	3	
63	0	5	1	5	2	3	1	3	
64	9	14	1	5	2	4	0	1	
65	9	16	1	6	3	2	2	1	
66	7	15	2	5	3	4	0	2	
67	10	16	1	8	2	3	2	3	
68	4	13	2	8	3	3	0	2	
69	1	7	2	6	2	3	2	1	
70	4	10	1	8	2	4	0	2	
71	3	9	1	9	2	3	1	1	
72	0	6	2	7	2	4	0	1	
73	8	13	1	6	2	2	1	3	
74	10	16	2	9	2	2	2	3	
75	7	16	2	6	3	2	1	3	
76	3	9	1	6	2	2	0	2	
77	7	15	1	8	3	2	2	2	
78	10	16	1	9	3	2	2	1	
79	4	10	2	8	2	3	1	3	
80	11	16	1	7	3	3	0	2	
81	8	16	2	8	3	3	0	1	
82	3	11	1	5	3	4	0	1	
83	2	7	1	6	2	4	2	3	
84	2	9	1	6	3	2	0	1	
85	3	9	2	6	2	4	1	1	
86	4	11	2	6	2	3	0	1	
87	6	12	2	7	2	4	1	2	
88	0	8	1	6	3	3	1	1	
89	0	8	1	5	3	3	2	2	
90	10	15	1	7	2	2	2	1	
91	6	12	1	8	2	2	1	2	
92	0	9	2	8	3	2	2	1	
93	2	10	2	7	3	4	2	1	
94	10	16	2	6	2	2	0	3	
95	4	11	1	8	3	4	2	2	
96	4	10	2	7	2	4	2	2	
97	0	7	2	7	2	2	2	1	
98	5	11	2	9	2	3	1	1	
99	11	16	1	5	2	3	2	2	
100	8	15	2	7	2	3	2	3	
101	2	11	2	5	3	3	0	2	
102	7	14	2	9	2	3	2	2	
103	10	16	2	8	3	4	0	3	
104	3	9	1	6	2	2	0	3	
105	6	15	2	8	3	2	0	3	
106	11	16	2	8	3	2	0	3	
107	10	15	1	8	2	2	2	3	
108	1	8	2	8	2	4	2	3	
109	6	11	1	9	2	3	1	1	
110	4	13	2	8	3	2	1	1	
111	2	9	2	7	2	2	2	2	
112	1	8	2	8	2	2	1	2	
113	2	7	1	9	2	4	0	3	
114	2	8	2	7	2	4	0	3	
115	6	13	1	8	3	2	0	1	
116	8	14	2	5	2	2	1	1	
117	9	15	1	5	2	2	1	3	
118	10	16	1	7	3	3	1	3	
