begin{nbTrucks}
144
end{nbTrucks}
begin{nbDocks}
38
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
32
end{nbResourcePersonel}
begin{nbResourceEquipment}
10
end{nbResourceEquipment}
begin{nbResourceVehicule}
13
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
1	3	12	2	8	3	2	1	1	
2	8	15	2	7	2	2	1	3	
3	3	11	2	6	3	2	1	1	
4	7	12	1	5	2	3	2	1	
5	2	8	1	8	2	2	1	2	
6	6	14	2	8	3	2	0	2	
7	4	12	1	6	3	4	0	3	
8	7	15	1	5	3	2	1	3	
9	2	10	2	8	3	2	0	3	
10	8	15	1	9	3	2	0	3	
11	8	14	1	9	2	4	1	3	
12	10	16	1	6	2	2	0	3	
13	6	13	2	5	2	3	2	2	
14	3	11	1	7	3	4	0	1	
15	9	16	2	9	3	2	0	2	
16	8	14	2	9	2	2	0	1	
17	0	9	2	5	3	4	2	3	
18	11	16	1	9	2	4	1	2	
19	4	11	2	9	2	3	2	2	
20	9	16	2	7	3	2	1	3	
21	11	16	2	7	3	2	1	3	
22	1	10	2	5	3	2	0	3	
23	2	11	2	5	3	2	1	3	
24	4	11	1	7	3	4	2	1	
25	8	16	1	5	3	3	1	3	
26	5	13	1	5	3	2	2	3	
27	8	16	1	9	3	4	0	3	
28	10	16	1	8	3	3	1	1	
29	9	16	1	8	3	2	2	1	
30	4	11	2	5	2	2	2	3	
31	2	10	2	5	3	4	2	1	
32	11	16	1	5	3	2	0	1	
33	8	15	1	5	3	3	0	2	
34	0	7	1	7	3	3	1	3	
35	4	9	1	9	2	2	0	1	
36	0	7	1	7	3	4	1	3	
37	2	10	1	6	3	2	2	1	
38	6	11	1	8	2	2	0	2	
39	8	14	1	7	2	3	0	2	
40	5	13	2	7	3	3	0	3	
41	3	9	2	9	2	4	0	1	
42	10	16	2	8	3	4	0	2	
43	2	11	2	7	3	2	0	3	
44	7	14	1	7	3	2	0	3	
45	1	9	1	8	3	4	2	3	
46	2	11	2	6	3	3	0	1	
47	3	11	1	9	3	4	2	2	
48	9	16	1	6	3	4	0	1	
49	9	16	2	9	2	3	0	1	
50	11	16	1	5	2	3	1	3	
51	5	11	2	8	2	4	0	2	
52	3	8	1	6	2	4	2	3	
53	0	7	1	5	3	4	2	1	
54	11	16	2	9	2	4	2	2	
55	2	9	1	7	3	4	0	3	
56	1	9	2	5	3	3	1	1	
57	11	16	1	5	2	2	1	1	
58	5	10	1	8	2	3	0	1	
59	11	16	2	6	2	3	1	1	
60	7	13	1	7	2	3	0	1	
61	3	11	2	5	3	2	0	1	
62	4	9	1	8	2	2	0	2	
63	8	14	2	7	2	4	1	2	
64	5	10	1	6	2	4	1	3	
65	8	16	2	7	3	4	1	3	
66	0	6	2	6	2	2	0	3	
67	9	15	1	5	2	3	1	3	
68	10	16	2	7	3	3	1	2	
69	5	11	1	9	2	4	0	1	
70	11	16	2	8	3	4	1	3	
71	3	12	2	8	3	3	2	1	
72	4	11	1	9	3	2	1	1	
73	5	13	2	5	3	3	2	2	
74	6	13	2	7	2	2	0	2	
75	7	16	2	7	3	3	1	1	
76	4	11	2	8	2	4	2	1	
77	5	12	2	8	2	3	1	1	
78	4	10	1	5	2	3	2	3	
79	5	11	2	5	2	4	1	1	
80	9	15	2	9	2	2	0	1	
81	1	9	1	6	3	2	0	1	
82	3	11	2	7	3	4	2	1	
83	9	16	2	9	3	4	0	1	
84	2	9	1	6	3	2	0	3	
85	0	7	1	8	3	3	2	1	
86	6	12	1	8	2	4	1	2	
87	0	7	1	7	3	2	2	2	
88	4	11	2	7	2	4	2	2	
89	8	16	2	9	3	4	2	2	
90	7	13	1	8	2	2	1	1	
91	1	6	1	8	2	4	1	2	
92	9	16	1	9	3	2	1	1	
93	0	5	1	9	2	2	2	2	
94	2	9	2	5	2	3	0	1	
95	0	6	2	5	2	2	2	2	
96	3	9	1	7	2	4	0	1	
97	5	11	1	8	2	2	0	2	
98	8	14	2	6	2	4	2	3	
99	5	14	2	5	3	4	0	2	
100	1	9	1	9	3	3	1	2	
101	2	9	2	6	2	3	1	3	
102	11	16	1	5	3	3	1	1	
103	9	14	1	5	2	2	1	3	
104	9	16	1	8	3	3	0	2	
105	7	12	1	8	2	4	2	1	
106	6	12	2	9	2	4	1	1	
107	9	16	2	8	3	4	0	3	
108	7	13	1	8	2	3	0	3	
109	2	11	2	8	3	2	2	3	
110	9	14	1	9	2	4	1	1	
111	8	15	1	5	3	3	1	3	
112	2	8	2	9	2	3	1	1	
113	0	5	1	6	2	4	1	1	
114	1	8	1	9	3	2	1	1	
115	7	13	2	9	2	4	1	2	
116	0	6	1	6	2	4	1	1	
117	8	16	1	8	3	4	2	1	
118	10	16	2	5	3	2	1	2	
119	6	14	1	9	3	4	1	2	
120	1	9	2	8	3	4	0	2	
121	1	6	1	9	2	3	0	1	
122	3	11	2	7	3	3	2	3	
123	2	9	2	7	2	2	1	1	
124	1	8	2	6	2	2	2	3	
125	8	16	2	7	3	3	2	1	
126	2	8	1	8	2	4	2	2	
127	9	16	1	7	3	2	2	2	
128	5	11	2	6	2	2	1	3	
129	4	11	2	9	2	4	0	1	
130	4	10	1	8	2	4	0	3	
131	10	16	2	8	3	2	2	2	
132	6	13	2	8	2	4	2	2	
133	8	15	2	7	2	2	1	3	
134	4	12	1	5	3	2	0	3	
135	6	13	1	7	3	4	1	2	
136	8	15	2	9	2	4	0	1	
137	1	10	2	7	3	4	1	1	
138	10	16	2	5	3	2	1	1	
139	9	16	1	7	3	3	2	2	
140	1	6	1	8	2	2	2	2	
141	9	16	1	7	3	2	1	3	
142	3	10	2	6	2	4	1	1	
143	8	16	1	9	3	2	0	3	
144	8	15	1	8	3	3	0	1	
end{Tasks}
