begin{nbTrucks}
117
end{nbTrucks}
begin{nbDocks}
24
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
20
end{nbResourcePersonel}
begin{nbResourceEquipment}
6
end{nbResourceEquipment}
begin{nbResourceVehicule}
8
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
1	11	16	2	6	2	3	1	2	
2	11	16	1	8	2	4	1	3	
3	0	8	2	9	3	2	1	3	
4	8	14	1	5	2	3	1	1	
5	9	16	1	9	3	4	1	2	
6	4	10	1	7	2	2	2	1	
7	0	8	2	9	3	2	0	2	
8	3	11	2	8	3	3	1	1	
9	8	15	1	6	3	4	0	2	
10	0	6	2	6	2	4	1	2	
11	7	12	1	9	2	2	0	2	
12	1	9	1	7	3	2	2	2	
13	6	12	1	8	2	3	0	3	
14	4	9	1	9	2	2	2	3	
15	5	11	2	5	2	2	1	1	
16	9	14	1	6	2	3	1	3	
17	4	12	1	7	3	2	0	1	
18	10	15	1	7	2	3	1	1	
19	0	6	2	9	2	4	0	3	
20	4	11	2	8	2	2	2	3	
21	1	9	2	8	3	2	0	2	
22	0	7	1	5	3	4	0	1	
23	0	7	2	5	2	3	1	3	
24	7	12	1	9	2	4	1	1	
25	9	15	1	6	2	4	1	2	
26	6	12	1	7	2	4	2	1	
27	6	12	2	8	2	2	0	1	
28	6	14	2	9	3	2	0	2	
29	5	11	1	7	2	4	1	3	
30	8	15	2	9	2	2	1	2	
31	10	16	2	7	2	2	2	2	
32	1	6	1	9	2	2	0	3	
33	1	10	2	8	3	4	1	1	
34	7	15	1	9	3	2	0	3	
35	10	16	2	8	3	3	2	1	
36	9	16	2	5	3	4	2	3	
37	7	15	1	9	3	2	0	2	
38	8	16	2	7	3	3	1	1	
39	8	14	2	5	2	2	2	1	
40	5	12	2	5	2	3	2	3	
41	4	11	2	9	2	2	0	3	
42	2	11	2	8	3	2	0	3	
43	1	7	2	7	2	3	1	3	
44	0	9	2	7	3	4	0	1	
45	1	8	1	5	3	3	1	3	
46	0	9	2	5	3	2	1	3	
47	8	13	1	8	2	4	1	2	
48	1	10	2	5	3	2	1	1	
49	3	8	1	6	2	4	0	1	
50	0	7	2	5	2	3	2	1	
51	0	5	1	9	2	2	1	2	
52	11	16	1	6	3	4	2	3	
53	2	7	1	7	2	3	2	2	
54	10	16	2	9	3	4	0	3	
55	1	9	1	9	3	3	2	3	
56	10	16	1	6	2	4	1	3	
57	10	16	2	7	2	3	2	2	
58	10	16	2	9	2	4	1	3	
59	3	11	1	7	3	4	0	2	
60	2	9	1	9	3	4	1	1	
61	2	9	2	8	2	4	2	2	
62	2	8	1	8	2	3	0	3	
63	7	16	2	8	3	3	1	3	
64	2	9	2	7	2	2	0	1	
65	7	14	1	6	3	2	1	3	
66	10	16	1	5	3	4	2	1	
67	5	11	1	7	2	4	2	3	
68	5	12	2	8	2	2	0	2	
69	0	5	1	5	2	3	0	3	
70	7	14	1	9	3	2	2	3	
71	5	13	2	5	3	3	0	1	
72	5	11	1	9	2	3	2	3	
73	11	16	2	5	2	3	0	3	
74	6	11	1	6	2	2	2	1	
75	5	12	2	9	2	4	2	1	
76	4	13	2	5	3	4	0	2	
77	5	11	1	7	2	4	0	2	
78	9	14	1	5	2	2	2	2	
79	6	12	2	9	2	3	2	1	
80	3	11	1	5	3	4	1	3	
81	5	11	1	7	2	2	0	3	
82	8	16	1	6	3	3	2	2	
83	2	7	1	8	2	4	0	3	
84	1	7	1	6	2	3	2	1	
85	11	16	2	8	3	4	0	1	
86	11	16	2	9	2	3	1	2	
87	10	16	2	6	3	2	2	3	
88	5	13	2	5	3	3	2	3	
89	5	11	1	6	2	2	1	2	
90	9	16	2	6	3	2	1	3	
91	1	8	1	5	3	2	2	1	
92	5	12	2	6	2	3	0	1	
93	4	12	1	8	3	3	2	1	
94	8	14	1	8	2	3	2	1	
95	3	11	1	6	3	3	2	2	
96	4	13	2	7	3	2	0	3	
97	7	15	1	5	3	3	1	1	
98	1	8	1	6	3	4	1	1	
99	1	10	2	5	3	2	1	2	
100	8	15	2	7	2	2	1	1	
101	8	13	1	5	2	2	1	3	
102	6	14	1	7	3	3	2	2	
103	0	5	1	8	2	3	0	1	
104	8	15	1	7	3	4	0	1	
105	9	14	1	5	2	2	2	2	
106	2	10	2	9	3	2	0	2	
107	9	16	2	9	3	3	2	2	
108	10	16	2	5	2	3	2	2	
109	7	14	1	8	3	2	2	2	
110	10	15	1	5	2	2	2	3	
111	7	13	2	9	2	2	1	2	
112	11	16	1	5	2	2	2	3	
113	10	16	1	5	2	4	2	3	
114	4	12	2	9	3	4	1	3	
115	11	16	2	8	2	3	1	1	
116	6	15	2	6	3	3	0	2	
117	2	10	1	5	3	2	1	2	
end{Tasks}
