begin{nbTrucks}
116
end{nbTrucks}
begin{nbDocks}
32
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
27
end{nbResourcePersonel}
begin{nbResourceEquipment}
8
end{nbResourceEquipment}
begin{nbResourceVehicule}
11
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
1	10	16	1	5	3	4	1	2	
2	9	16	1	5	3	2	2	1	
3	2	7	1	9	2	3	0	3	
4	4	11	2	9	2	2	0	1	
5	11	16	1	5	3	4	0	2	
6	11	16	1	5	2	4	2	1	
7	2	7	1	8	2	2	0	1	
8	9	14	1	9	2	3	2	1	
9	6	12	1	8	2	2	2	1	
10	2	10	2	9	3	4	1	2	
11	9	14	1	9	2	2	1	3	
12	4	12	1	7	3	3	0	1	
13	1	8	2	6	2	2	0	2	
14	1	10	2	8	3	4	1	3	
15	7	15	1	5	3	3	0	3	
16	0	8	2	8	3	4	2	2	
17	9	16	2	7	3	2	1	2	
18	6	13	1	6	3	4	2	3	
19	5	11	1	6	2	3	2	1	
20	5	14	2	5	3	2	1	1	
21	9	16	2	5	3	2	0	1	
22	7	16	2	7	3	3	0	1	
23	5	12	2	6	2	2	2	3	
24	7	15	2	6	3	3	2	1	
25	9	16	2	5	2	3	0	1	
26	6	15	2	5	3	3	1	2	
27	4	10	2	5	2	2	0	1	
28	11	16	2	6	3	2	0	1	
29	2	8	2	6	2	2	1	3	
30	0	6	1	5	2	2	1	2	
31	10	16	1	5	3	2	1	3	
32	2	10	1	5	3	3	1	3	
33	2	8	1	5	2	3	1	3	
34	3	10	1	7	3	2	2	1	
35	10	16	2	6	2	3	2	2	
36	6	12	2	5	2	4	2	2	
37	1	8	1	8	3	4	2	2	
38	5	12	2	8	2	4	0	2	
39	9	16	2	6	3	4	2	2	
40	0	7	2	8	2	2	2	3	
41	3	11	1	6	3	3	0	2	
42	9	14	1	5	2	3	1	2	
43	11	16	1	5	3	2	2	3	
44	8	13	1	9	2	4	2	3	
45	3	10	2	7	2	2	2	1	
46	9	16	1	6	3	4	2	1	
47	5	13	2	6	3	3	2	1	
48	0	8	2	6	3	3	0	3	
49	0	6	1	9	2	2	0	3	
50	4	11	1	6	3	2	0	1	
51	3	12	2	8	3	2	2	3	
52	6	13	1	8	3	2	1	1	
53	6	15	2	9	3	2	2	1	
54	8	14	2	9	2	3	0	1	
55	7	15	2	8	3	4	2	2	
56	11	16	2	7	3	3	0	1	
57	6	14	1	7	3	4	1	3	
58	5	10	1	6	2	3	0	3	
59	7	14	1	9	3	3	0	2	
60	9	16	2	8	3	4	1	1	
61	5	12	1	8	3	4	2	1	
62	3	8	1	6	2	3	1	3	
63	11	16	2	8	3	4	1	1	
64	1	8	2	9	2	3	2	1	
65	9	16	2	8	3	3	2	3	
66	11	16	2	8	2	3	1	3	
67	7	16	2	5	3	3	2	3	
68	3	10	1	8	3	4	2	3	
69	1	8	1	5	3	3	2	1	
70	11	16	2	5	2	3	2	2	
71	7	16	2	5	3	3	1	2	
72	4	12	2	7	3	4	0	1	
73	4	11	1	8	3	2	0	3	
74	6	14	1	7	3	2	2	3	
75	5	12	2	8	2	3	2	3	
76	1	7	2	5	2	2	0	1	
77	6	14	1	8	3	3	2	3	
78	10	16	1	6	2	3	1	3	
79	10	16	2	7	3	4	2	2	
80	9	15	1	8	2	3	0	1	
81	7	15	2	8	3	3	1	2	
82	3	11	2	5	3	4	2	3	
83	5	11	1	8	2	2	2	2	
84	9	15	2	6	2	4	2	2	
85	10	16	1	7	3	3	2	2	
86	1	6	1	7	2	4	1	3	
87	2	8	2	5	2	2	2	2	
88	3	11	1	7	3	4	2	2	
89	4	10	2	8	2	2	1	1	
90	8	16	2	5	3	4	0	1	
91	11	16	1	7	2	3	0	3	
92	8	14	2	7	2	3	0	2	
93	4	10	1	5	2	2	2	2	
94	7	14	2	5	2	2	0	1	
95	6	11	1	6	2	4	1	3	
96	5	12	1	5	3	3	1	1	
97	10	16	1	6	3	4	1	2	
98	8	16	1	5	3	3	0	2	
99	1	10	2	6	3	4	1	2	
100	8	16	1	6	3	2	1	2	
101	4	11	2	7	2	4	2	1	
102	0	5	1	9	2	3	2	1	
103	4	13	2	8	3	3	1	1	
104	4	12	1	8	3	4	2	1	
105	0	9	2	7	3	3	0	3	
106	9	15	2	6	2	4	1	2	
107	5	12	2	6	2	2	2	3	
108	3	10	1	8	3	3	1	3	
109	6	13	2	7	2	2	1	3	
110	8	14	2	9	2	4	0	3	
111	10	16	2	8	3	2	1	1	
112	4	11	1	9	3	2	1	2	
113	5	11	1	9	2	3	1	2	
114	11	16	1	5	3	3	0	3	
115	9	14	1	8	2	2	0	3	
116	11	16	2	6	3	4	0	1	
end{Tasks}
