begin{nbTrucks}
124
end{nbTrucks}
begin{nbDocks}
38
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
32
end{nbResourcePersonel}
begin{nbResourceEquipment}
10
end{nbResourceEquipment}
begin{nbResourceVehicule}
13
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
1	1	7	2	7	2	4	1	1	
2	9	16	2	9	2	2	1	2	
3	10	16	2	5	2	2	1	1	
4	11	16	2	8	3	3	2	3	
5	4	11	1	6	3	2	2	1	
6	1	10	2	5	3	4	1	3	
7	1	6	1	6	2	2	0	3	
8	1	9	2	5	3	3	2	2	
9	2	7	1	6	2	4	0	3	
10	1	10	2	8	3	2	1	1	
11	3	10	1	5	3	2	0	2	
12	8	14	1	9	2	4	2	1	
13	11	16	1	8	3	3	2	1	
14	6	11	1	5	2	4	2	1	
15	3	9	1	7	2	2	2	3	
16	1	8	1	9	3	2	1	3	
17	6	15	2	5	3	2	1	2	
18	9	15	2	7	2	2	1	1	
19	11	16	2	6	3	2	1	1	
20	2	9	1	7	3	3	2	1	
21	5	12	2	8	2	3	0	2	
22	10	16	2	5	3	3	1	3	
23	3	9	2	6	2	4	2	3	
24	11	16	1	6	3	3	1	1	
25	5	14	2	7	3	3	1	1	
26	6	14	2	5	3	3	1	2	
27	0	6	1	6	2	4	2	1	
28	2	9	2	8	2	2	1	2	
29	2	8	2	5	2	2	1	2	
30	2	9	2	7	2	4	0	1	
31	0	9	2	9	3	4	2	1	
32	6	15	2	7	3	3	0	3	
33	3	10	1	9	3	4	0	1	
34	4	11	2	9	2	4	0	2	
35	10	16	2	8	2	3	2	2	
36	10	16	1	8	2	2	0	2	
37	6	13	2	6	2	3	1	2	
38	11	16	1	7	3	4	2	2	
39	1	10	2	6	3	4	0	2	
40	6	11	1	6	2	4	1	3	
41	2	7	1	8	2	2	1	2	
42	0	7	1	8	3	2	2	2	
43	10	15	1	7	2	3	1	2	
44	6	11	1	9	2	3	0	1	
45	7	15	2	9	3	2	2	3	
46	0	9	2	7	3	3	1	3	
47	10	16	2	9	3	4	1	3	
48	3	11	1	8	3	2	1	3	
49	0	8	2	5	3	2	1	1	
50	10	16	1	6	2	2	0	2	
51	6	15	2	8	3	3	0	1	
52	3	11	1	6	3	3	1	3	
53	7	14	2	5	2	4	1	3	
54	0	8	2	9	3	2	2	2	
55	8	15	1	7	3	4	1	2	
56	8	14	2	6	2	3	1	3	
57	0	5	1	5	2	3	2	1	
58	10	16	2	9	2	2	2	3	
59	10	16	1	7	3	3	1	3	
60	2	10	2	5	3	3	2	3	
61	3	11	1	6	3	4	2	3	
62	5	12	2	9	2	2	2	1	
63	4	11	1	9	3	4	1	2	
64	11	16	2	9	3	4	2	3	
65	10	16	1	8	3	2	2	3	
66	9	16	1	7	3	4	2	3	
67	8	14	2	8	2	4	0	3	
68	2	10	2	6	3	4	2	3	
69	4	11	2	7	2	4	0	3	
70	5	10	1	6	2	4	1	1	
71	9	14	1	9	2	3	1	1	
72	8	14	1	6	2	2	0	3	
73	4	10	1	5	2	4	2	3	
74	4	11	1	7	3	3	0	1	
75	10	16	2	9	3	3	0	3	
76	7	13	2	6	2	3	1	3	
77	6	14	1	5	3	4	1	3	
78	6	13	1	9	3	2	2	2	
79	6	12	2	8	2	3	1	1	
80	1	8	1	9	3	4	0	2	
81	0	7	2	7	2	4	0	3	
82	7	14	2	6	2	2	1	1	
83	1	8	2	6	2	4	0	1	
84	2	10	2	8	3	3	1	3	
85	11	16	2	5	3	4	2	2	
86	6	15	2	7	3	2	0	3	
87	2	9	1	6	3	3	1	2	
88	10	15	1	6	2	3	2	1	
89	5	13	1	7	3	4	1	1	
90	8	16	2	9	3	3	1	2	
91	11	16	2	6	3	2	0	3	
92	1	7	2	7	2	3	2	1	
93	8	14	1	5	2	3	2	2	
94	9	14	1	7	2	4	1	3	
95	1	9	1	6	3	3	1	1	
96	10	16	1	5	3	2	2	2	
97	6	12	1	7	2	4	2	1	
98	8	15	2	7	2	2	1	2	
99	3	11	2	8	3	2	2	2	
100	3	9	1	7	2	3	2	2	
101	6	12	2	5	2	2	0	1	
102	2	10	2	5	3	4	1	1	
103	0	6	2	9	2	4	1	2	
104	11	16	1	8	2	2	1	2	
105	10	16	2	7	3	2	1	3	
106	8	16	2	6	3	2	1	2	
107	10	16	1	6	3	2	0	1	
108	0	6	1	7	2	4	0	2	
109	4	13	2	6	3	2	1	1	
110	7	15	1	8	3	3	2	2	
111	1	9	2	8	3	3	0	2	
112	8	14	2	6	2	3	1	3	
113	1	7	2	5	2	2	2	2	
114	6	13	2	8	2	3	2	2	
115	10	16	2	5	3	3	2	1	
116	3	9	2	9	2	2	1	3	
117	5	12	1	6	3	2	0	1	
118	11	16	1	6	2	3	1	1	
119	1	7	2	9	2	4	0	1	
120	5	14	2	6	3	2	0	1	
121	2	10	2	6	3	2	0	2	
122	9	15	1	8	2	3	0	2	
123	4	10	1	6	2	2	0	2	
124	0	7	2	9	2	3	0	1	
end{Tasks}
