begin{nbTrucks}
157
end{nbTrucks}
begin{nbDocks}
44
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
37
end{nbResourcePersonel}
begin{nbResourceEquipment}
11
end{nbResourceEquipment}
begin{nbResourceVehicule}
15
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
1	8	16	1	7	3	4	1	2	
2	0	8	2	7	3	2	0	2	
3	2	8	1	6	2	3	1	3	
4	8	16	1	8	3	3	2	1	
5	5	11	1	5	2	4	0	3	
6	9	16	2	8	3	2	2	2	
7	8	14	2	8	2	2	0	3	
8	0	7	1	7	3	4	1	1	
9	11	16	2	6	2	2	2	2	
10	9	15	1	7	2	2	1	2	
11	6	14	1	6	3	2	0	1	
12	4	11	1	9	3	3	1	1	
13	5	12	2	6	2	2	0	2	
14	1	6	1	5	2	4	2	1	
15	7	13	1	5	2	2	2	1	
16	10	16	2	8	2	4	2	2	
17	7	14	1	6	3	4	0	2	
18	7	12	1	6	2	2	1	3	
19	6	12	1	9	2	2	0	1	
20	5	10	1	6	2	2	2	3	
21	2	8	1	7	2	3	2	1	
22	3	12	2	6	3	4	2	1	
23	6	14	1	5	3	2	1	2	
24	4	9	1	9	2	3	0	2	
25	1	6	1	7	2	2	1	2	
26	9	15	1	7	2	3	2	1	
27	4	10	1	8	2	4	0	1	
28	0	5	1	8	2	3	2	3	
29	2	9	1	5	3	3	2	3	
30	2	9	2	9	2	4	0	2	
31	6	14	2	7	3	2	0	2	
32	4	11	1	8	3	3	0	1	
33	7	15	2	8	3	4	0	1	
34	2	11	2	8	3	2	2	1	
35	5	13	1	8	3	2	2	3	
36	6	15	2	5	3	3	2	3	
37	10	16	1	9	3	3	2	3	
38	9	16	2	9	2	3	1	3	
39	2	8	2	8	2	2	2	2	
40	10	16	2	9	2	3	1	1	
41	6	11	1	6	2	2	1	1	
42	3	11	1	9	3	3	0	2	
43	0	5	1	8	2	2	2	1	
44	10	16	2	6	3	4	0	2	
45	5	14	2	6	3	4	1	2	
46	8	16	2	6	3	4	2	3	
47	7	12	1	9	2	2	2	1	
48	2	9	2	9	2	3	0	2	
49	3	12	2	7	3	2	1	2	
50	2	11	2	5	3	2	2	3	
51	7	14	1	6	3	2	2	3	
52	1	7	2	5	2	4	2	3	
53	4	12	1	9	3	2	2	2	
54	6	13	1	9	3	4	1	2	
55	7	16	2	5	3	2	1	1	
56	6	14	2	5	3	3	0	3	
57	6	15	2	8	3	2	1	2	
58	7	15	1	9	3	3	1	2	
59	3	10	1	9	3	2	2	2	
60	7	14	2	9	2	4	2	2	
61	7	12	1	7	2	2	2	1	
62	6	13	1	7	3	2	2	1	
63	10	16	2	7	3	2	1	1	
64	1	9	1	8	3	3	2	3	
65	7	15	2	7	3	4	2	3	
66	1	8	2	8	2	2	2	2	
67	6	12	1	8	2	4	2	1	
68	3	11	2	9	3	4	0	1	
69	10	16	2	6	2	2	0	3	
70	1	7	2	9	2	2	0	2	
71	4	13	2	8	3	4	0	1	
72	5	13	2	6	3	3	0	1	
73	7	13	2	8	2	4	2	2	
74	0	6	1	9	2	4	2	2	
75	8	16	2	5	3	2	0	2	
76	8	16	1	8	3	4	1	2	
77	9	16	2	7	3	4	1	1	
78	0	8	2	8	3	3	0	2	
79	1	6	1	5	2	3	2	2	
80	11	16	2	7	2	3	0	2	
81	3	9	1	5	2	2	0	1	
82	10	16	2	8	3	3	2	3	
83	7	16	2	6	3	3	2	2	
84	3	11	1	9	3	3	0	2	
85	7	16	2	6	3	2	2	3	
86	9	15	2	7	2	3	1	3	
87	8	15	2	8	2	4	1	3	
88	9	15	1	5	2	2	0	1	
89	4	12	1	8	3	2	1	3	
90	8	13	1	6	2	2	1	2	
91	2	10	2	7	3	3	1	3	
92	6	15	2	5	3	4	2	2	
93	4	13	2	6	3	2	1	3	
94	9	16	2	9	3	3	0	3	
95	2	7	1	8	2	2	1	3	
96	8	16	2	6	3	4	2	3	
97	0	8	1	8	3	3	1	2	
98	0	9	2	9	3	3	1	1	
99	0	7	2	7	2	4	1	2	
100	5	14	2	6	3	2	0	3	
101	4	12	2	8	3	4	2	3	
102	3	10	1	7	3	4	2	2	
103	1	9	2	5	3	4	2	3	
104	10	16	2	6	3	2	1	2	
105	6	13	2	8	2	4	2	2	
106	1	8	1	5	3	3	2	3	
107	3	8	1	7	2	3	0	1	
108	5	11	1	6	2	2	2	1	
109	10	16	1	8	3	2	1	3	
110	1	7	1	7	2	4	0	2	
111	0	7	2	5	2	3	2	3	
112	3	11	2	9	3	3	0	2	
113	8	14	1	8	2	2	2	3	
114	3	11	1	5	3	3	0	2	
115	8	15	1	5	3	4	2	2	
116	7	13	2	8	2	2	0	1	
117	2	10	1	6	3	4	1	2	
118	2	9	1	5	3	4	2	1	
119	4	12	1	6	3	3	2	3	
120	11	16	1	5	2	3	1	1	
121	4	9	1	5	2	3	1	1	
122	0	7	2	5	2	4	0	1	
123	2	8	2	9	2	3	1	1	
124	2	11	2	6	3	3	2	2	
125	11	16	1	6	3	3	1	3	
126	11	16	2	9	3	2	2	1	
127	9	14	1	6	2	2	0	2	
128	1	10	2	6	3	2	0	1	
129	9	16	2	9	3	3	1	2	
130	7	14	2	5	2	3	2	2	
131	7	12	1	8	2	3	0	3	
132	9	16	2	7	3	3	0	3	
133	10	16	2	8	3	4	2	1	
134	3	11	1	8	3	2	2	2	
135	6	15	2	9	3	3	1	2	
136	5	12	2	9	2	3	2	2	
137	3	11	2	9	3	4	2	3	
138	3	9	1	5	2	3	0	1	
139	2	11	2	8	3	3	2	2	
140	3	12	2	5	3	2	1	2	
141	1	9	2	9	3	2	0	3	
142	6	14	1	9	3	3	2	2	
143	11	16	2	8	3	3	1	3	
144	1	10	2	9	3	4	0	1	
145	9	15	1	8	2	2	2	1	
146	11	16	2	5	2	2	1	3	
147	4	13	2	7	3	4	1	1	
148	8	14	1	8	2	4	0	1	
149	3	8	1	6	2	3	2	3	
150	10	16	2	5	2	4	2	3	
151	5	12	1	8	3	2	2	1	
152	5	11	1	8	2	2	2	3	
153	7	15	2	6	3	2	0	1	
154	0	9	2	5	3	4	2	2	
155	2	8	2	9	2	2	2	3	
156	0	7	1	5	3	3	0	1	
157	10	16	1	9	3	3	1	2	
end{Tasks}
