begin{nbTrucks}
83
end{nbTrucks}
begin{nbDocks}
26
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
22
end{nbResourcePersonel}
begin{nbResourceEquipment}
7
end{nbResourceEquipment}
begin{nbResourceVehicule}
9
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
1	7	15	2	7	3	4	1	3	
2	8	15	1	7	3	4	2	3	
3	8	14	2	5	2	3	0	1	
4	0	7	2	9	2	4	2	1	
5	11	16	2	6	2	4	0	2	
6	11	16	2	8	3	3	1	2	
7	1	8	1	9	3	4	2	2	
8	7	12	1	8	2	2	1	3	
9	3	12	2	5	3	2	1	3	
10	3	9	2	5	2	4	0	3	
11	10	16	1	6	3	4	2	3	
12	8	16	2	5	3	4	2	2	
13	7	15	1	7	3	4	2	2	
14	2	10	2	9	3	3	1	2	
15	2	9	1	7	3	4	1	1	
16	11	16	1	5	2	4	1	1	
17	10	16	1	8	3	4	0	1	
18	11	16	1	6	2	2	2	2	
19	2	10	1	9	3	2	2	2	
20	9	16	1	6	3	3	0	3	
21	8	13	1	7	2	2	1	1	
22	9	16	2	5	3	4	2	3	
23	1	7	1	9	2	2	2	1	
24	7	12	1	7	2	2	0	1	
25	1	8	1	8	3	2	2	3	
26	5	14	2	6	3	2	0	1	
27	10	16	1	8	3	2	0	3	
28	9	16	2	6	3	3	2	1	
29	9	16	2	6	2	4	2	1	
30	0	8	2	5	3	4	1	1	
31	0	9	2	9	3	2	2	3	
32	4	12	1	8	3	2	0	1	
33	6	14	2	9	3	3	1	1	
34	9	16	1	5	3	3	2	2	
35	8	15	1	7	3	3	2	3	
36	5	11	1	8	2	4	1	1	
37	5	10	1	9	2	4	2	3	
38	11	16	2	9	2	4	0	3	
39	0	7	1	7	3	4	1	3	
40	3	8	1	6	2	4	1	3	
41	3	9	1	8	2	3	1	2	
42	3	9	1	5	2	3	1	3	
43	5	11	1	5	2	2	0	1	
44	5	11	2	7	2	2	1	3	
45	1	8	2	8	2	2	2	3	
46	1	6	1	6	2	3	1	3	
47	1	6	1	5	2	3	1	1	
48	6	15	2	8	3	4	2	1	
49	5	12	2	5	2	4	1	2	
50	6	12	1	6	2	4	1	3	
51	10	16	2	8	2	4	2	1	
52	7	15	2	8	3	2	2	3	
53	2	11	2	9	3	2	1	2	
54	10	16	1	7	3	2	2	2	
55	11	16	1	8	3	4	0	1	
56	5	12	1	8	3	3	2	2	
57	3	11	1	8	3	2	1	2	
58	10	16	2	7	2	3	1	1	
59	3	11	2	7	3	3	2	2	
60	6	12	2	9	2	2	0	2	
61	6	14	2	5	3	3	0	2	
62	2	11	2	5	3	2	0	1	
63	5	12	1	5	3	3	2	2	
64	3	10	2	9	2	2	0	1	
65	7	13	1	5	2	3	2	2	
66	6	11	1	5	2	3	0	2	
67	1	9	2	8	3	3	0	1	
68	0	5	1	8	2	2	0	3	
69	1	7	2	8	2	2	1	1	
70	2	8	2	8	2	4	1	2	
71	0	8	1	8	3	2	2	3	
72	11	16	2	7	2	3	2	3	
73	2	10	2	8	3	4	0	2	
74	5	12	2	6	2	4	1	1	
75	3	11	2	6	3	4	2	1	
76	10	16	2	6	3	3	0	3	
77	1	8	2	6	2	3	1	1	
78	9	16	2	9	3	3	1	1	
79	0	6	1	9	2	2	2	3	
80	6	11	1	6	2	2	1	3	
81	10	16	2	7	3	2	0	2	
82	1	6	1	8	2	4	0	2	
83	5	11	1	5	2	2	0	1	
end{Tasks}
