begin{nbTrucks}
131
end{nbTrucks}
begin{nbDocks}
42
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
35
end{nbResourcePersonel}
begin{nbResourceEquipment}
11
end{nbResourceEquipment}
begin{nbResourceVehicule}
14
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
1	2	11	2	7	3	2	0	1	
2	3	12	2	5	3	3	2	2	
3	10	16	1	9	3	4	1	1	
4	1	9	2	9	3	3	0	3	
5	9	16	2	7	3	3	1	2	
6	2	9	1	6	3	2	2	1	
7	10	15	1	6	2	4	0	1	
8	1	9	1	6	3	4	1	2	
9	1	7	2	7	2	4	2	2	
10	5	13	1	6	3	4	0	3	
11	0	7	1	7	3	3	1	2	
12	4	10	2	5	2	2	2	3	
13	10	16	1	7	3	2	1	1	
14	5	13	1	5	3	3	0	1	
15	0	6	1	8	2	3	2	3	
16	6	12	2	7	2	3	0	3	
17	4	13	2	5	3	3	0	2	
18	6	13	2	5	2	2	1	1	
19	10	16	2	5	3	4	1	1	
20	0	5	1	6	2	4	0	2	
21	11	16	2	8	3	3	1	3	
22	4	10	2	5	2	3	0	1	
23	3	10	2	6	2	3	1	1	
24	11	16	1	8	2	2	1	1	
25	11	16	2	6	3	4	2	1	
26	3	9	2	6	2	4	0	2	
27	3	11	1	6	3	4	1	2	
28	9	14	1	6	2	2	2	1	
29	7	15	1	7	3	3	2	3	
30	4	11	2	6	2	3	1	1	
31	0	6	1	5	2	2	2	2	
32	2	9	1	7	3	4	0	2	
33	7	16	2	8	3	4	0	3	
34	4	12	2	7	3	4	2	2	
35	5	11	2	7	2	4	0	3	
36	9	15	1	5	2	2	2	3	
37	5	11	1	6	2	3	0	3	
38	10	16	2	5	2	2	0	2	
39	10	16	2	8	3	3	1	3	
40	1	7	2	8	2	2	1	2	
41	4	12	1	6	3	2	2	1	
42	10	16	1	7	3	4	1	1	
43	1	8	2	8	2	2	1	1	
44	3	8	1	9	2	2	0	3	
45	3	10	1	8	3	4	2	3	
46	3	11	1	6	3	4	2	1	
47	10	16	2	6	3	3	0	3	
48	10	15	1	9	2	2	1	1	
49	6	12	2	9	2	3	0	1	
50	4	10	2	5	2	4	2	1	
51	6	13	2	8	2	3	0	1	
52	10	15	1	7	2	4	1	2	
53	3	8	1	6	2	4	1	3	
54	1	6	1	9	2	4	0	1	
55	2	9	1	7	3	4	0	3	
56	6	12	1	7	2	4	1	3	
57	3	10	2	7	2	3	2	1	
58	4	13	2	8	3	3	0	1	
59	9	16	1	8	3	2	2	3	
60	5	13	1	9	3	2	0	1	
61	0	7	1	7	3	2	0	3	
62	9	16	2	8	3	4	0	1	
63	9	16	1	6	3	4	1	3	
64	3	10	1	9	3	3	2	1	
65	4	13	2	6	3	3	0	2	
66	2	7	1	7	2	4	1	3	
67	0	7	2	5	2	4	1	2	
68	5	12	2	6	2	3	1	1	
69	4	10	2	8	2	3	2	3	
70	8	16	1	9	3	4	1	2	
71	2	10	1	8	3	4	0	1	
72	10	16	2	7	3	3	0	2	
73	7	15	2	7	3	3	1	1	
74	9	14	1	9	2	2	2	3	
75	5	12	2	9	2	4	1	3	
76	1	9	2	5	3	4	2	2	
77	2	7	1	5	2	2	2	1	
78	11	16	2	6	3	3	0	3	
79	11	16	2	5	2	3	2	3	
80	10	15	1	6	2	4	0	1	
81	5	12	1	9	3	3	2	3	
82	0	8	1	9	3	2	1	2	
83	4	10	2	8	2	4	2	2	
84	8	15	1	6	3	3	2	3	
85	10	15	1	7	2	3	0	1	
86	11	16	1	5	2	4	0	2	
87	10	16	2	8	3	3	0	3	
88	5	13	1	7	3	3	2	1	
89	4	12	1	7	3	4	2	2	
90	7	14	1	9	3	2	0	3	
91	2	7	1	7	2	3	1	3	
92	7	15	2	7	3	4	1	3	
93	10	16	1	8	3	4	0	3	
94	0	8	2	8	3	2	0	1	
95	4	12	2	6	3	4	1	1	
96	0	6	1	7	2	2	1	2	
97	0	6	2	6	2	3	1	3	
98	6	14	2	6	3	4	0	1	
99	10	16	1	8	3	3	2	1	
100	8	16	2	5	3	2	1	2	
101	4	10	1	6	2	3	0	2	
102	4	10	2	7	2	3	1	2	
103	0	5	1	7	2	4	0	1	
104	8	14	2	9	2	3	2	1	
105	11	16	1	7	2	3	0	2	
106	9	16	1	7	3	4	2	3	
107	5	13	2	7	3	2	0	2	
108	9	15	1	5	2	2	1	1	
109	11	16	1	7	2	2	0	2	
110	7	14	2	5	2	2	1	1	
111	8	16	2	6	3	3	1	2	
112	10	16	2	6	3	4	2	1	
113	10	15	1	8	2	2	0	1	
114	11	16	1	6	3	4	2	1	
115	9	16	2	9	3	4	1	2	
116	3	9	1	5	2	4	0	3	
117	8	16	2	8	3	3	2	2	
118	4	11	2	5	2	3	1	2	
119	2	10	1	9	3	2	0	1	
120	9	16	2	5	3	3	0	2	
121	7	13	2	5	2	2	2	2	
122	6	14	1	9	3	4	1	2	
123	11	16	1	9	3	2	1	3	
124	3	10	1	8	3	2	0	1	
125	3	11	2	7	3	3	1	2	
126	7	14	1	9	3	3	2	3	
127	4	9	1	9	2	3	2	3	
128	1	8	1	6	3	4	1	2	
129	5	12	1	5	3	4	2	1	
130	1	8	1	9	3	3	0	3	
131	6	12	2	9	2	2	2	2	
end{Tasks}
