begin{nbTrucks}
198
end{nbTrucks}
begin{nbDocks}
46
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
39
end{nbResourcePersonel}
begin{nbResourceEquipment}
12
end{nbResourceEquipment}
begin{nbResourceVehicule}
16
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
1	3	10	1	8	3	3	2	1	
2	10	16	2	8	2	2	1	2	
3	4	11	1	8	3	2	1	3	
4	10	16	2	5	3	4	0	3	
5	1	8	1	7	3	3	1	2	
6	4	11	2	6	2	2	0	3	
7	3	9	2	6	2	2	1	1	
8	6	14	2	7	3	2	0	2	
9	8	15	1	7	3	4	0	3	
10	4	10	2	9	2	2	0	2	
11	6	14	2	6	3	4	0	1	
12	7	15	1	7	3	2	1	2	
13	10	16	2	6	2	2	2	2	
14	11	16	1	8	3	3	0	1	
15	7	13	2	8	2	2	0	3	
16	6	13	2	5	2	3	0	2	
17	6	12	2	6	2	3	2	1	
18	10	16	2	6	3	4	2	3	
19	6	11	1	8	2	3	1	1	
20	11	16	1	7	2	2	1	2	
21	3	10	2	6	2	4	0	1	
22	0	8	2	9	3	4	1	1	
23	11	16	1	5	2	4	2	2	
24	3	11	2	5	3	3	1	3	
25	11	16	2	6	3	2	1	3	
26	3	9	1	8	2	4	2	2	
27	4	10	2	6	2	2	1	2	
28	0	7	1	9	3	2	0	3	
29	2	8	2	9	2	4	2	1	
30	4	10	1	5	2	4	1	3	
31	0	6	2	8	2	3	0	2	
32	3	10	1	9	3	4	1	2	
33	10	16	2	9	2	3	2	2	
34	2	10	1	6	3	3	2	2	
35	1	9	1	6	3	3	1	1	
36	8	14	1	9	2	2	2	2	
37	8	16	1	9	3	4	2	3	
38	6	15	2	8	3	3	0	3	
39	3	9	2	5	2	4	1	1	
40	9	16	2	7	3	4	1	1	
41	2	9	1	6	3	3	0	3	
42	0	8	1	7	3	2	2	1	
43	10	16	2	7	2	3	1	3	
44	3	9	2	5	2	3	0	3	
45	11	16	1	6	2	3	2	2	
46	0	7	1	8	3	4	0	2	
47	3	10	2	6	2	2	0	2	
48	8	13	1	8	2	2	2	1	
49	2	11	2	8	3	2	2	3	
50	1	8	2	6	2	2	2	3	
51	2	7	1	5	2	3	1	2	
52	10	16	2	5	3	2	2	3	
53	0	7	1	7	3	2	2	2	
54	7	14	2	7	2	3	0	2	
55	0	8	2	6	3	2	0	1	
56	7	14	1	7	3	3	0	1	
57	5	11	1	6	2	3	1	2	
58	8	14	1	7	2	2	0	1	
59	3	9	2	7	2	4	1	1	
60	11	16	1	5	2	4	1	2	
61	2	8	2	9	2	3	2	2	
62	6	13	1	9	3	3	1	1	
63	11	16	2	5	3	4	2	2	
64	0	6	2	5	2	3	0	1	
65	1	6	1	9	2	3	0	3	
66	2	10	1	9	3	2	0	1	
67	2	9	1	8	3	3	2	1	
68	8	13	1	8	2	4	0	1	
69	1	10	2	9	3	2	0	1	
70	0	7	1	8	3	3	0	3	
71	10	16	1	7	3	4	2	2	
72	7	14	2	8	2	4	1	1	
73	3	8	1	8	2	4	2	3	
74	5	14	2	9	3	3	0	1	
75	2	11	2	5	3	2	1	1	
76	8	15	2	8	2	3	2	2	
77	2	7	1	5	2	2	2	2	
78	3	10	1	7	3	2	1	1	
79	8	13	1	8	2	2	1	3	
80	4	11	1	6	3	3	0	1	
81	4	12	1	7	3	2	0	2	
82	0	9	2	5	3	2	1	2	
83	3	10	2	6	2	4	0	1	
84	11	16	2	8	2	2	1	2	
85	9	16	1	5	3	2	2	1	
86	5	13	2	8	3	4	1	3	
87	1	9	1	9	3	3	2	2	
88	11	16	2	5	3	2	0	3	
89	0	7	2	5	2	2	0	1	
90	8	14	2	9	2	4	0	1	
91	10	16	2	6	3	3	2	2	
92	6	12	1	8	2	2	2	1	
93	11	16	2	5	3	2	2	3	
94	10	16	2	5	3	2	1	1	
95	3	9	2	6	2	2	2	3	
96	5	10	1	5	2	2	2	2	
97	7	12	1	6	2	4	1	2	
98	10	16	2	7	3	3	2	3	
99	10	16	2	6	3	2	2	1	
100	2	9	1	9	3	3	2	3	
101	11	16	1	7	2	4	0	3	
102	2	10	2	6	3	2	1	3	
103	6	12	2	6	2	2	0	1	
104	10	16	1	9	2	4	2	1	
105	8	16	1	9	3	2	1	2	
106	6	11	1	9	2	3	2	2	
107	7	12	1	6	2	3	1	1	
108	11	16	1	9	2	4	0	1	
109	4	10	2	6	2	4	0	2	
110	10	16	2	8	2	4	0	1	
111	3	9	2	9	2	2	1	2	
112	2	10	2	9	3	4	0	3	
113	1	7	2	9	2	3	0	1	
114	10	16	1	8	3	4	0	3	
115	5	11	1	9	2	3	2	1	
116	8	16	2	8	3	3	0	1	
117	5	10	1	5	2	2	2	1	
118	3	8	1	7	2	2	1	1	
119	5	10	1	5	2	4	1	1	
120	4	11	2	9	2	3	2	1	
121	2	10	2	6	3	3	0	3	
122	3	10	1	9	3	3	0	3	
123	9	16	2	5	3	3	1	1	
124	1	9	1	8	3	2	1	2	
125	1	6	1	6	2	4	1	3	
126	0	8	2	8	3	3	1	2	
127	8	15	2	8	2	2	0	2	
128	1	7	1	7	2	2	0	1	
129	0	6	2	9	2	2	2	3	
130	11	16	2	9	3	3	2	2	
131	0	5	1	5	2	4	0	1	
132	8	16	2	8	3	2	1	2	
133	4	12	2	5	3	2	1	1	
134	3	9	1	9	2	4	1	3	
135	3	10	2	8	2	3	2	2	
136	8	13	1	6	2	2	1	3	
137	9	16	2	8	3	3	1	1	
138	1	10	2	5	3	3	0	3	
139	0	9	2	7	3	4	2	3	
140	1	9	2	7	3	4	1	2	
141	10	16	2	9	2	3	0	3	
142	11	16	2	9	2	2	2	3	
143	6	14	2	6	3	3	2	1	
144	9	14	1	9	2	3	2	3	
145	4	12	1	8	3	3	2	1	
146	1	6	1	6	2	3	0	2	
147	8	15	2	8	2	3	1	2	
148	7	16	2	9	3	2	2	2	
149	11	16	2	5	3	3	1	1	
150	11	16	2	9	3	4	0	3	
151	7	14	2	8	2	2	2	2	
152	10	16	1	6	2	4	2	2	
153	2	9	1	5	3	4	2	3	
154	1	8	2	5	2	3	1	2	
155	2	8	2	7	2	3	1	3	
156	3	11	1	5	3	4	1	3	
157	3	10	1	5	3	2	1	2	
158	4	10	1	8	2	4	1	1	
159	11	16	2	8	2	4	2	3	
160	4	11	1	5	3	3	2	2	
161	2	10	2	5	3	4	2	1	
162	4	9	1	9	2	3	2	2	
163	2	8	1	9	2	4	0	1	
164	8	16	2	8	3	4	2	2	
165	10	16	2	9	3	3	2	3	
166	9	16	2	8	2	2	2	1	
167	11	16	1	7	2	4	1	3	
168	4	12	1	8	3	3	1	3	
169	0	6	2	8	2	3	1	3	
170	10	15	1	6	2	3	0	2	
171	10	16	2	6	3	3	2	3	
172	5	12	1	8	3	4	2	3	
173	7	12	1	8	2	2	0	2	
174	8	16	2	9	3	2	2	2	
175	5	11	2	7	2	4	1	3	
176	1	9	1	5	3	3	2	2	
177	10	16	2	8	3	3	0	1	
178	0	8	1	7	3	4	0	3	
179	2	8	2	6	2	4	0	3	
180	6	14	1	5	3	4	1	1	
181	2	8	1	7	2	2	2	3	
182	1	6	1	9	2	3	0	3	
183	3	9	1	9	2	4	0	3	
184	11	16	1	9	2	3	1	1	
185	9	14	1	7	2	4	0	1	
186	5	14	2	5	3	2	2	1	
187	5	12	2	5	2	4	1	3	
188	1	9	1	5	3	4	1	3	
189	6	13	1	8	3	3	0	2	
190	5	10	1	6	2	4	1	1	
191	1	7	1	7	2	3	0	2	
192	11	16	1	6	3	4	2	1	
193	8	15	2	8	2	2	2	3	
194	5	12	1	5	3	2	2	2	
195	7	12	1	5	2	3	1	1	
196	7	15	2	5	3	3	0	1	
197	5	11	2	6	2	2	2	2	
198	4	9	1	9	2	4	0	1	
end{Tasks}
