begin{nbTrucks}
136
end{nbTrucks}
begin{nbDocks}
42
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
35
end{nbResourcePersonel}
begin{nbResourceEquipment}
11
end{nbResourceEquipment}
begin{nbResourceVehicule}
14
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
1	9	16	2	6	2	4	1	1	
2	3	8	1	5	2	3	1	3	
3	4	11	2	6	2	3	0	1	
4	0	6	1	6	2	4	1	1	
5	6	13	2	6	2	4	1	3	
6	10	16	2	6	3	2	2	3	
7	4	10	2	9	2	2	0	1	
8	7	12	1	8	2	4	0	1	
9	2	10	2	9	3	4	0	2	
10	6	14	2	8	3	4	2	2	
11	4	12	1	5	3	2	2	1	
12	8	13	1	8	2	3	0	2	
13	5	14	2	7	3	3	1	3	
14	3	11	2	5	3	3	0	1	
15	7	15	1	7	3	3	0	1	
16	5	10	1	8	2	2	2	1	
17	10	16	2	8	2	3	2	3	
18	0	7	2	8	2	4	2	2	
19	6	12	1	7	2	3	0	1	
20	3	9	2	5	2	3	1	2	
21	7	14	1	5	3	2	2	1	
22	3	9	1	9	2	3	1	3	
23	10	16	2	6	3	4	0	2	
24	4	11	2	7	2	3	0	2	
25	8	16	2	6	3	4	0	2	
26	9	16	2	5	3	3	1	3	
27	8	16	2	8	3	2	0	3	
28	8	16	1	8	3	4	2	1	
29	10	16	1	8	2	3	1	3	
30	1	8	2	9	2	3	2	2	
31	7	15	1	7	3	4	1	2	
32	11	16	1	9	2	2	0	1	
33	10	16	1	5	3	3	1	3	
34	11	16	1	9	2	4	2	1	
35	9	16	1	9	3	2	1	1	
36	8	14	1	5	2	3	1	3	
37	2	8	1	8	2	4	1	2	
38	9	15	2	5	2	3	1	3	
39	7	14	2	6	2	2	2	3	
40	4	9	1	5	2	2	0	3	
41	10	16	2	7	3	4	2	2	
42	3	10	1	7	3	3	2	1	
43	1	7	1	6	2	3	2	3	
44	4	11	2	9	2	2	0	2	
45	4	12	1	5	3	4	1	1	
46	5	13	2	9	3	2	0	3	
47	11	16	2	6	3	2	2	2	
48	7	12	1	6	2	2	0	1	
49	7	13	1	7	2	4	1	1	
50	7	12	1	6	2	2	0	3	
