begin{nbTrucks}
65
end{nbTrucks}
begin{nbDocks}
20
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
17
end{nbResourcePersonel}
begin{nbResourceEquipment}
5
end{nbResourceEquipment}
begin{nbResourceVehicule}
7
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
1	5	10	1	6	2	2	2	2	
2	8	16	1	6	3	2	2	2	
3	11	16	2	9	2	4	2	3	
4	7	15	2	7	3	4	1	2	
5	10	16	1	9	3	3	0	3	
6	0	9	2	8	3	3	1	1	
7	2	9	2	6	2	3	2	1	
8	5	12	2	6	2	3	0	2	
9	5	13	1	5	3	2	2	2	
10	8	16	2	7	3	2	2	2	
11	9	16	1	5	3	4	0	2	
12	10	16	2	9	3	3	2	1	
13	2	8	2	6	2	2	0	3	
14	7	14	1	6	3	3	1	1	
15	0	7	2	6	2	2	2	2	
16	4	10	1	8	2	4	1	2	
17	10	16	1	9	3	3	0	2	
18	9	15	2	6	2	3	0	2	
19	2	10	1	8	3	2	2	1	
20	10	16	1	9	3	3	0	1	
21	6	15	2	5	3	3	1	3	
22	10	15	1	5	2	3	0	1	
23	7	16	2	7	3	4	0	2	
24	2	10	2	9	3	4	2	1	
25	8	14	1	6	2	3	0	1	
26	11	16	1	9	3	2	1	1	
27	1	9	1	6	3	4	1	2	
28	0	5	1	5	2	2	2	2	
29	5	10	1	7	2	3	0	3	
30	0	6	2	5	2	3	2	3	
31	6	13	2	5	2	2	1	3	
32	4	9	1	8	2	2	1	3	
33	4	13	2	8	3	2	0	3	
34	9	15	1	6	2	2	2	3	
35	9	14	1	7	2	4	2	2	
36	6	14	1	9	3	2	2	3	
37	4	11	2	7	2	3	2	3	
38	1	10	2	5	3	3	1	2	
39	1	7	2	5	2	3	2	3	
40	7	15	2	6	3	3	1	1	
41	6	14	1	7	3	4	2	1	
42	6	15	2	9	3	3	0	1	
43	5	13	2	9	3	2	2	1	
44	10	16	2	9	3	4	2	3	
45	5	10	1	5	2	3	0	1	
46	11	16	1	7	2	3	2	2	
47	6	12	2	6	2	2	0	3	
48	0	8	2	5	3	4	2	2	
49	9	16	2	9	3	4	2	1	
50	9	16	2	8	3	4	2	1	
51	2	10	2	5	3	2	0	2	
52	4	9	1	9	2	4	0	1	
53	2	7	1	7	2	4	2	3	
54	0	5	1	7	2	4	1	1	
55	7	14	2	9	2	4	1	3	
56	11	16	2	5	2	4	2	3	
57	8	13	1	5	2	2	2	1	
58	8	15	1	9	3	2	0	3	
59	2	9	1	9	3	2	2	1	
60	5	10	1	5	2	2	2	2	
61	10	15	1	6	2	3	1	1	
62	3	9	1	5	2	3	1	1	
63	2	10	2	7	3	2	0	2	
64	1	8	1	8	3	3	0	2	
65	0	6	1	7	2	3	0	2	
end{Tasks}
