begin{nbTrucks}
94
end{nbTrucks}
begin{nbDocks}
28
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
24
end{nbResourcePersonel}
begin{nbResourceEquipment}
7
end{nbResourceEquipment}
begin{nbResourceVehicule}
10
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
1	8	14	2	6	2	2	2	2	
2	5	12	2	8	2	2	1	2	
3	2	9	1	8	3	3	0	3	
4	1	8	2	7	2	4	2	2	
5	0	9	2	7	3	3	0	1	
6	1	8	2	7	2	2	2	2	
7	2	10	2	6	3	4	1	2	
8	8	16	1	5	3	3	2	3	
9	7	15	2	6	3	4	0	1	
10	5	11	2	5	2	2	0	2	
11	6	14	2	9	3	4	0	1	
12	5	13	2	9	3	2	0	1	
13	2	11	2	5	3	2	2	1	
14	5	10	1	5	2	2	1	3	
15	10	16	2	9	2	2	2	2	
16	0	8	1	9	3	3	0	3	
17	4	12	2	9	3	4	2	2	
18	4	11	2	7	2	2	0	3	
19	7	13	2	7	2	2	2	3	
20	3	10	2	8	2	4	2	2	
21	11	16	1	6	3	2	2	3	
22	11	16	1	5	2	4	2	3	
23	8	14	1	5	2	2	2	2	
24	6	14	2	7	3	3	2	2	
25	8	13	1	9	2	4	0	2	
26	6	13	1	7	3	2	1	2	
27	4	10	2	7	2	2	2	3	
28	9	16	1	5	3	2	0	3	
29	1	7	1	7	2	3	1	1	
30	4	12	2	6	3	3	2	3	
31	5	11	1	7	2	2	0	3	
32	3	8	1	7	2	3	0	1	
33	2	11	2	5	3	3	0	2	
34	5	14	2	8	3	4	1	3	
35	3	12	2	7	3	4	1	2	
36	4	10	2	5	2	3	0	1	
37	4	11	2	5	2	4	2	1	
38	6	15	2	7	3	2	0	3	
39	0	8	2	7	3	2	0	2	
40	1	7	2	7	2	2	0	3	
41	2	11	2	7	3	2	1	1	
42	4	10	1	9	2	4	0	1	
43	0	8	2	6	3	2	1	3	
44	9	16	2	7	3	3	0	2	
45	4	11	1	6	3	3	2	2	
46	8	16	2	5	3	3	1	3	
47	9	15	1	8	2	3	2	1	
48	8	15	1	7	3	3	1	3	
49	2	7	1	8	2	3	1	1	
50	4	11	1	9	3	4	2	3	
51	5	13	1	5	3	3	1	3	
52	0	9	2	9	3	3	0	2	
53	5	13	1	6	3	4	2	2	
54	2	9	2	7	2	3	2	1	
55	9	16	2	8	3	4	0	3	
56	10	16	2	6	2	2	2	2	
57	5	11	1	9	2	4	2	2	
58	11	16	1	9	2	3	1	2	
59	3	10	1	6	3	3	1	1	
60	3	10	1	8	3	2	1	2	
61	0	8	1	9	3	2	0	3	
62	0	6	2	6	2	2	2	2	
63	8	16	1	5	3	4	2	1	
64	2	10	1	7	3	3	1	2	
65	1	10	2	8	3	3	0	2	
66	10	16	2	7	2	4	1	1	
67	2	10	1	9	3	3	1	1	
68	1	9	2	8	3	3	0	3	
69	7	13	1	7	2	4	2	3	
70	8	14	1	8	2	2	1	3	
71	11	16	2	9	2	4	2	2	
72	8	16	2	8	3	4	1	3	
73	5	14	2	8	3	3	2	1	
74	7	16	2	9	3	3	0	2	
75	7	13	2	9	2	2	1	1	
76	9	15	2	8	2	4	2	2	
77	5	13	2	5	3	2	1	1	
78	0	7	1	5	3	2	0	3	
79	1	8	2	5	2	4	2	3	
80	7	15	1	7	3	2	2	2	
81	5	13	1	7	3	4	1	1	
82	7	12	1	8	2	3	1	3	
83	2	8	2	9	2	3	0	1	
84	8	15	1	5	3	3	2	1	
85	2	11	2	9	3	2	0	3	
86	5	13	1	6	3	4	1	2	
87	6	15	2	7	3	4	0	3	
88	1	8	2	8	2	3	1	1	
89	1	8	1	9	3	3	2	1	
90	7	15	1	9	3	4	1	2	
91	7	14	2	7	2	2	2	1	
92	7	14	2	5	2	2	1	2	
93	2	10	1	5	3	4	1	3	
94	1	8	2	5	2	2	1	3	
end{Tasks}
