begin{nbTrucks}
163
end{nbTrucks}
begin{nbDocks}
46
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
39
end{nbResourcePersonel}
begin{nbResourceEquipment}
12
end{nbResourceEquipment}
begin{nbResourceVehicule}
16
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
1	1	7	1	8	2	4	0	3	
2	7	15	2	8	3	4	1	2	
3	6	13	2	6	2	3	1	2	
4	0	8	2	9	3	3	0	3	
5	0	6	2	6	2	3	2	2	
6	11	16	1	5	3	3	1	2	
7	10	16	1	6	3	3	2	1	
8	9	15	2	8	2	4	1	2	
9	8	14	2	8	2	2	2	1	
10	9	16	2	7	2	2	1	2	
11	3	11	1	8	3	2	2	1	
12	2	10	2	7	3	3	0	1	
13	7	14	1	7	3	3	0	2	
14	6	13	2	8	2	2	2	2	
15	4	12	2	7	3	2	1	1	
16	7	13	2	9	2	4	2	2	
17	4	10	2	8	2	3	0	2	
18	2	9	2	5	2	2	0	3	
19	3	10	1	9	3	4	1	2	
20	0	5	1	7	2	4	2	2	
21	4	11	1	7	3	3	1	1	
22	1	7	2	8	2	3	0	1	
23	5	12	2	7	2	4	1	2	
24	5	12	1	7	3	4	0	2	
25	0	7	1	8	3	3	2	1	
26	6	12	1	9	2	3	2	2	
27	9	16	1	5	3	2	2	1	
28	5	13	1	8	3	2	0	1	
29	5	11	2	7	2	3	0	2	
30	11	16	1	8	3	4	2	1	
31	11	16	1	7	3	2	2	1	
32	7	14	2	7	2	4	0	3	
33	8	14	1	8	2	2	1	2	
34	6	14	1	9	3	4	1	1	
35	5	10	1	8	2	2	0	2	
36	6	13	2	9	2	3	2	2	
37	10	16	1	9	3	3	2	3	
38	2	9	1	8	3	4	1	2	
39	2	7	1	9	2	4	0	3	
40	0	6	1	6	2	4	0	1	
41	8	15	1	8	3	4	1	1	
42	0	9	2	8	3	3	1	3	
43	1	6	1	7	2	4	0	2	
44	6	14	1	6	3	3	2	1	
45	0	7	2	5	2	4	2	3	
46	9	16	1	5	3	2	1	2	
47	9	14	1	5	2	3	1	3	
48	2	11	2	7	3	4	0	2	
49	11	16	2	7	2	3	0	1	
50	0	7	1	7	3	2	2	1	
51	7	12	1	6	2	2	2	1	
52	4	10	1	7	2	4	0	1	
53	11	16	2	9	2	2	2	2	
54	11	16	1	5	2	3	1	3	
55	8	16	1	7	3	4	1	2	
56	2	10	1	7	3	4	0	1	
57	9	16	2	6	2	3	0	2	
58	5	12	2	8	2	4	1	3	
59	8	14	2	6	2	4	1	3	
60	11	16	1	6	3	4	2	1	
61	11	16	2	7	2	3	0	2	
62	7	13	2	6	2	3	0	1	
63	4	10	1	5	2	3	0	2	
64	11	16	2	6	3	2	1	1	
65	2	10	1	7	3	2	0	1	
66	11	16	1	6	3	3	0	3	
67	11	16	2	7	2	4	1	1	
68	7	16	2	5	3	2	0	3	
69	2	9	1	9	3	4	1	3	
70	7	16	2	5	3	4	2	3	
71	3	12	2	9	3	4	0	1	
72	2	8	2	7	2	2	2	2	
73	2	10	2	8	3	2	1	3	
74	6	13	2	6	2	2	0	1	
75	0	8	2	6	3	2	1	2	
76	9	16	1	9	3	2	2	1	
77	3	12	2	7	3	3	1	3	
78	4	13	2	9	3	4	2	1	
79	6	12	2	7	2	2	1	2	
80	5	11	2	5	2	2	0	2	
81	5	12	1	9	3	2	1	2	
82	9	16	2	7	3	4	1	1	
83	5	11	1	5	2	2	0	2	
84	2	9	1	8	3	3	0	1	
85	5	12	1	7	3	2	1	2	
86	11	16	1	7	2	3	2	3	
87	7	14	2	6	2	4	1	3	
88	4	10	1	8	2	2	0	2	
89	7	13	1	6	2	3	2	2	
90	9	16	2	5	2	2	0	1	
91	11	16	1	8	3	4	2	1	
92	3	9	1	8	2	2	2	1	
93	7	12	1	9	2	2	0	2	
94	3	10	1	5	3	4	1	3	
95	3	8	1	5	2	2	2	1	
96	0	9	2	9	3	4	1	3	
97	9	16	2	6	3	4	2	3	
98	10	16	2	7	2	2	0	1	
99	2	8	2	5	2	3	2	2	
100	7	15	1	5	3	4	0	2	
101	11	16	2	6	3	2	0	1	
102	10	15	1	6	2	4	2	3	
103	4	12	1	6	3	2	0	3	
104	1	8	2	7	2	4	1	3	
105	2	10	1	6	3	4	1	3	
106	0	9	2	7	3	3	0	1	
107	10	16	1	8	2	4	2	2	
108	5	13	1	8	3	4	1	3	
109	5	12	1	5	3	2	2	2	
110	3	11	1	6	3	2	1	1	
111	10	16	2	8	3	4	1	3	
112	8	14	1	8	2	4	1	2	
113	9	15	2	8	2	3	0	3	
114	9	16	2	5	3	4	1	2	
115	8	16	1	7	3	2	1	1	
116	9	15	2	7	2	2	2	1	
117	7	14	2	5	2	4	1	3	
118	3	12	2	5	3	3	1	3	
119	8	16	2	7	3	2	2	3	
120	1	8	1	6	3	3	2	1	
121	2	8	2	8	2	4	2	2	
122	7	15	1	6	3	4	1	2	
123	5	13	1	7	3	3	1	1	
124	1	6	1	9	2	4	0	3	
125	11	16	2	5	3	3	0	3	
126	5	11	2	8	2	2	1	3	
127	0	6	2	9	2	2	0	3	
128	11	16	1	5	2	3	2	3	
129	4	13	2	8	3	2	1	2	
130	0	6	2	6	2	3	2	2	
131	11	16	2	8	2	4	1	1	
132	5	13	2	6	3	4	0	3	
133	2	11	2	8	3	3	1	1	
134	1	9	2	5	3	2	0	2	
135	2	11	2	9	3	3	2	2	
136	1	8	1	8	3	3	0	3	
137	5	14	2	8	3	2	2	1	
138	11	16	2	6	2	4	1	1	
139	1	7	1	5	2	4	2	2	
140	7	15	2	6	3	3	2	1	
141	7	15	1	5	3	4	1	1	
