begin{nbTrucks}
122
end{nbTrucks}
begin{nbDocks}
34
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
29
end{nbResourcePersonel}
begin{nbResourceEquipment}
9
end{nbResourceEquipment}
begin{nbResourceVehicule}
12
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
1	3	11	2	7	3	2	2	3	
2	4	11	2	9	2	4	2	1	
3	5	14	2	7	3	3	2	2	
4	5	13	1	7	3	3	0	1	
5	2	9	2	9	2	2	2	3	
6	11	16	1	5	2	2	2	3	
7	8	16	2	8	3	4	1	1	
8	1	6	1	7	2	2	1	1	
9	1	9	1	7	3	2	2	1	
10	10	16	2	9	3	4	2	3	
11	0	6	2	5	2	2	0	1	
12	5	10	1	7	2	2	0	3	
13	4	12	1	5	3	4	2	2	
14	7	16	2	7	3	4	0	2	
15	8	16	2	8	3	4	0	2	
16	11	16	1	5	2	2	2	3	
17	11	16	2	5	2	2	0	1	
18	1	9	2	9	3	2	1	2	
19	9	16	1	8	3	4	0	1	
20	11	16	1	9	3	2	0	3	
21	1	6	1	7	2	4	1	3	
22	9	16	1	9	3	2	0	1	
23	4	12	1	5	3	2	2	2	
24	2	7	1	9	2	4	1	3	
25	8	16	2	9	3	3	0	1	
26	2	10	1	7	3	4	2	2	
27	9	15	2	7	2	2	0	2	
28	8	14	2	8	2	4	1	3	
29	4	11	1	9	3	4	2	1	
30	6	13	1	8	3	4	2	2	
31	2	7	1	9	2	3	0	3	
32	5	12	2	6	2	4	2	1	
33	7	14	2	6	2	2	1	3	
34	2	10	2	7	3	3	2	3	
35	8	14	2	5	2	2	0	1	
36	1	7	1	5	2	2	2	1	
37	0	7	1	7	3	4	2	1	
38	2	11	2	9	3	2	0	3	
39	2	11	2	6	3	4	0	3	
40	5	11	2	5	2	3	2	3	
41	2	10	1	7	3	2	2	2	
42	6	12	1	8	2	4	1	1	
43	1	7	1	9	2	4	0	3	
44	5	11	2	9	2	3	2	1	
45	11	16	2	7	3	3	1	3	
46	0	7	1	7	3	2	1	3	
47	0	9	2	6	3	4	0	1	
48	1	9	2	7	3	3	2	1	
49	7	13	2	5	2	2	0	3	
50	0	6	1	9	2	4	2	3	
51	3	10	1	9	3	2	1	1	
52	8	15	2	6	2	4	0	1	
53	11	16	1	7	2	3	1	3	
54	8	13	1	9	2	2	2	3	
55	2	10	2	8	3	2	0	3	
56	0	7	1	5	3	2	2	1	
57	2	9	2	7	2	2	1	1	
58	8	16	1	5	3	4	0	1	
59	9	16	1	8	3	3	1	1	
60	11	16	1	9	2	3	1	3	
61	6	14	1	5	3	4	0	2	
62	1	6	1	5	2	4	1	1	
63	0	8	2	6	3	3	0	1	
64	0	8	1	6	3	4	2	1	
65	6	15	2	9	3	2	0	3	
66	9	16	2	7	3	3	1	3	
67	7	16	2	8	3	3	1	3	
68	4	11	1	5	3	2	2	3	
69	4	11	2	7	2	4	0	2	
70	7	13	1	7	2	4	0	1	
71	10	16	2	7	3	2	1	2	
72	4	12	1	8	3	3	0	3	
73	0	6	1	8	2	4	2	1	
74	3	10	2	7	2	3	1	1	
75	6	14	1	6	3	4	2	3	
76	6	13	2	8	2	2	1	1	
77	9	14	1	8	2	3	2	1	
78	10	16	2	6	3	3	2	3	
79	9	15	1	5	2	4	1	1	
80	7	15	1	6	3	2	2	2	
81	4	11	1	6	3	3	0	3	
82	10	16	1	7	2	4	2	2	
83	5	13	2	5	3	2	1	1	
84	3	10	2	7	2	4	2	3	
85	2	10	1	8	3	3	2	1	
86	0	8	1	7	3	4	0	2	
87	5	11	1	6	2	3	1	1	
88	6	13	2	7	2	2	2	2	
89	0	6	1	6	2	3	2	3	
90	0	6	2	8	2	3	1	1	
91	9	16	2	6	3	4	2	2	
92	11	16	2	8	3	2	0	1	
93	5	12	2	6	2	4	1	2	
94	1	10	2	5	3	3	1	1	
95	4	11	1	9	3	2	1	1	
96	1	9	1	6	3	2	1	1	
97	10	16	1	5	3	2	1	3	
98	7	15	1	7	3	3	1	2	
99	11	16	2	6	3	2	0	3	
100	9	16	2	8	2	2	2	3	
101	6	12	1	8	2	3	0	1	
102	4	13	2	6	3	2	1	1	
103	9	15	1	9	2	2	1	3	
104	1	8	1	7	3	2	0	2	
105	0	5	1	6	2	3	2	3	
106	10	15	1	7	2	2	2	2	
107	11	16	2	5	2	2	1	2	
108	6	14	1	9	3	3	1	3	
109	6	12	1	8	2	3	0	2	
110	0	6	1	5	2	4	2	1	
111	3	10	1	6	3	2	2	3	
112	3	10	2	7	2	4	1	3	
113	0	6	1	6	2	4	1	2	
114	4	10	2	9	2	4	2	2	
115	11	16	2	8	3	2	1	2	
116	0	7	2	9	2	2	1	1	
117	3	11	1	9	3	4	1	3	
118	2	10	1	5	3	3	2	3	
119	8	14	2	9	2	2	1	1	
120	11	16	2	8	2	2	0	1	
121	2	8	2	6	2	2	0	1	
122	7	13	2	5	2	2	2	2	
end{Tasks}
