begin{nbTrucks}
155
end{nbTrucks}
begin{nbDocks}
40
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
34
end{nbResourcePersonel}
begin{nbResourceEquipment}
10
end{nbResourceEquipment}
begin{nbResourceVehicule}
14
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
1	8	15	1	5	3	2	2	1	
2	5	11	1	7	2	3	1	1	
3	6	14	2	8	3	2	1	3	
4	1	7	1	7	2	4	2	2	
5	10	16	1	6	3	3	0	2	
6	0	8	2	5	3	2	2	3	
7	0	8	2	5	3	2	0	2	
8	10	15	1	8	2	3	1	3	
9	6	11	1	5	2	3	2	3	
10	10	16	1	6	3	3	0	2	
11	7	14	1	9	3	2	1	1	
12	1	7	2	9	2	3	0	2	
13	1	9	1	7	3	2	1	3	
14	11	16	2	5	2	4	0	3	
15	0	7	1	9	3	2	2	2	
16	8	16	2	7	3	2	0	2	
17	7	13	2	5	2	3	0	2	
18	4	10	1	6	2	4	2	3	
19	9	16	1	8	3	2	2	2	
20	5	11	1	6	2	3	1	3	
21	3	8	1	5	2	4	2	2	
22	10	16	1	8	2	3	0	3	
23	11	16	1	7	2	3	0	3	
24	3	10	1	8	3	4	0	2	
25	3	11	1	7	3	3	2	1	
26	9	16	1	7	3	3	2	3	
27	8	13	1	7	2	4	1	2	
28	6	14	1	6	3	2	1	1	
29	5	11	2	8	2	3	2	3	
30	4	9	1	6	2	4	1	3	
31	11	16	2	5	2	2	0	1	
32	10	16	1	6	3	2	0	3	
33	7	14	1	5	3	3	0	3	
34	3	9	1	8	2	3	0	3	
35	6	12	1	9	2	2	1	3	
36	11	16	1	6	3	4	2	2	
37	3	10	2	8	2	2	1	1	
38	4	12	2	8	3	3	1	2	
39	1	6	1	8	2	3	0	1	
40	6	14	1	6	3	2	2	3	
41	1	9	2	9	3	3	2	3	
42	3	11	2	8	3	4	0	3	
43	10	16	1	7	3	4	0	3	
44	11	16	1	6	3	3	0	2	
45	5	13	1	5	3	3	2	1	
46	8	16	2	7	3	2	0	1	
47	9	16	1	6	3	4	2	1	
48	2	8	2	8	2	3	2	3	
49	10	16	1	9	2	2	0	2	
50	4	13	2	5	3	2	0	3	
51	6	11	1	5	2	4	0	3	
52	4	12	1	9	3	3	2	3	
53	5	11	2	5	2	3	1	1	
54	4	11	2	9	2	4	2	1	
55	11	16	2	9	2	3	1	1	
