begin{nbTrucks}
176
end{nbTrucks}
begin{nbDocks}
42
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
35
end{nbResourcePersonel}
begin{nbResourceEquipment}
11
end{nbResourceEquipment}
begin{nbResourceVehicule}
14
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
1	6	15	2	8	3	2	0	1	
2	1	9	1	9	3	4	1	1	
3	6	14	1	9	3	2	0	1	
4	3	10	1	8	3	4	2	3	
5	1	9	1	7	3	3	1	3	
6	11	16	2	5	3	2	0	2	
7	5	12	1	8	3	3	2	1	
8	7	13	1	7	2	2	1	2	
9	10	15	1	5	2	3	0	1	
10	7	15	2	9	3	4	0	1	
11	11	16	1	6	2	2	0	2	
12	3	9	1	7	2	3	2	3	
13	7	14	1	8	3	4	2	2	
14	6	12	1	8	2	3	0	3	
15	1	7	1	6	2	4	1	2	
16	2	8	1	5	2	3	1	3	
17	6	14	1	5	3	4	2	1	
18	4	9	1	6	2	3	2	2	
19	5	13	2	9	3	4	0	3	
20	10	16	1	8	3	3	2	3	
21	6	12	2	8	2	4	2	1	
22	5	12	2	9	2	3	1	3	
23	7	13	2	9	2	2	2	2	
24	2	11	2	9	3	2	2	3	
25	7	12	1	8	2	2	2	3	
26	0	5	1	5	2	3	2	1	
27	9	15	1	9	2	2	1	2	
28	3	10	2	5	2	2	0	1	
29	3	9	2	6	2	2	1	1	
30	7	15	2	8	3	3	2	3	
31	8	13	1	7	2	3	1	2	
32	10	16	1	6	3	4	1	2	
33	11	16	1	6	2	2	1	3	
34	0	9	2	8	3	3	0	2	
35	11	16	2	7	2	2	1	2	
36	5	12	1	5	3	3	1	2	
37	5	13	1	5	3	3	1	3	
38	3	8	1	7	2	2	0	3	
39	2	10	1	7	3	3	2	1	
40	2	11	2	6	3	3	1	3	
41	10	16	2	5	2	4	2	1	
42	9	16	2	5	3	3	1	3	
43	1	9	2	7	3	2	2	2	
44	11	16	1	9	2	2	0	2	
45	0	5	1	9	2	2	0	3	
46	3	8	1	9	2	2	0	2	
47	6	12	2	7	2	3	1	1	
48	3	8	1	8	2	4	1	2	
49	7	14	2	9	2	2	1	1	
50	6	13	1	6	3	3	0	1	
51	10	16	2	6	3	4	0	1	
52	0	9	2	9	3	3	2	1	
53	0	7	1	9	3	3	2	1	
54	7	13	1	9	2	4	0	2	
55	0	8	2	8	3	4	2	1	
56	0	5	1	8	2	4	2	3	
57	7	15	1	9	3	3	1	3	
58	6	14	1	9	3	4	0	2	
59	1	10	2	7	3	4	0	3	
60	0	5	1	5	2	4	0	2	
61	7	14	2	9	2	2	0	3	
62	6	12	1	9	2	2	2	2	
63	0	6	1	6	2	2	1	1	
64	6	11	1	7	2	3	1	2	
65	1	9	1	6	3	2	0	1	
66	8	15	1	6	3	4	1	1	
67	4	11	2	7	2	3	0	2	
68	6	11	1	8	2	4	2	2	
69	0	6	1	9	2	4	1	3	
70	6	11	1	6	2	4	1	1	
71	5	13	2	6	3	3	1	1	
72	7	16	2	5	3	2	0	3	
73	11	16	2	8	3	4	0	2	
74	9	15	2	5	2	3	0	3	
75	6	13	1	8	3	3	0	2	
76	11	16	1	5	3	4	2	1	
77	8	13	1	5	2	3	0	1	
78	0	8	2	6	3	3	1	2	
79	3	9	1	6	2	4	2	3	
80	11	16	1	7	2	4	1	2	
81	7	12	1	6	2	4	1	3	
82	3	9	2	7	2	3	0	1	
83	8	16	2	6	3	2	1	3	
84	8	15	2	9	2	4	2	1	
85	6	14	2	5	3	2	1	2	
86	2	9	1	7	3	4	0	2	
87	6	14	2	6	3	2	1	1	
88	0	9	2	9	3	2	1	2	
89	2	10	2	8	3	3	2	2	
90	10	16	1	6	3	4	0	1	
91	5	12	1	5	3	3	0	1	
92	11	16	2	7	2	3	0	2	
93	8	13	1	7	2	3	2	1	
94	10	16	1	9	3	2	1	1	
95	3	11	2	7	3	3	0	2	
96	11	16	2	9	2	4	2	3	
97	7	13	1	7	2	4	1	1	
98	1	10	2	6	3	2	2	1	
99	4	11	1	8	3	3	2	3	
100	4	13	2	6	3	2	1	1	
101	11	16	2	5	2	3	2	1	
102	0	9	2	5	3	2	0	2	
103	7	13	2	7	2	2	2	3	
104	5	11	2	5	2	2	0	2	
105	0	9	2	8	3	3	2	3	
106	3	10	1	5	3	3	1	3	
107	2	10	2	9	3	3	0	3	
108	10	16	2	7	2	4	1	2	
109	5	12	1	7	3	2	0	1	
110	7	15	2	9	3	4	2	2	
111	4	11	2	5	2	4	0	1	
112	5	12	1	6	3	2	1	2	
113	7	15	1	9	3	2	1	1	
114	1	8	1	6	3	4	0	2	
115	9	16	2	5	3	3	0	3	
116	11	16	2	6	2	2	0	3	
117	7	15	1	7	3	3	0	2	
118	11	16	2	6	3	4	2	3	
119	1	6	1	8	2	3	1	2	
120	3	12	2	6	3	4	2	3	
121	10	15	1	7	2	2	2	3	
122	2	10	2	5	3	4	0	3	
123	9	14	1	7	2	4	0	2	
124	2	10	1	8	3	2	0	3	
125	2	7	1	5	2	3	2	3	
126	10	16	1	8	3	3	0	3	
127	3	12	2	8	3	3	2	1	
128	8	14	2	8	2	4	2	2	
129	0	6	2	5	2	4	2	1	
130	9	16	1	9	3	4	0	2	
131	1	9	1	7	3	4	1	1	
132	11	16	2	7	2	2	0	3	
133	11	16	2	6	3	3	1	3	
134	6	13	2	7	2	2	2	2	
135	3	11	2	8	3	4	2	3	
136	4	10	2	5	2	2	0	2	
137	4	10	1	6	2	4	2	1	
138	0	8	1	5	3	3	0	1	
139	9	14	1	8	2	2	2	3	
140	7	14	2	9	2	3	2	2	
141	5	14	2	7	3	4	0	3	
142	8	14	1	9	2	2	0	3	
143	11	16	2	6	3	2	1	2	
144	0	8	1	8	3	3	2	1	
145	7	15	1	5	3	3	1	3	
146	8	14	2	5	2	4	2	1	
147	5	11	1	5	2	2	0	1	
148	10	16	2	6	2	2	0	1	
149	11	16	1	5	2	3	1	3	
150	8	14	2	7	2	2	2	2	
151	3	8	1	8	2	4	0	3	
152	6	12	2	7	2	3	0	2	
153	7	13	1	6	2	4	1	2	
154	1	6	1	7	2	3	0	1	
155	1	9	2	7	3	4	2	3	
156	10	16	2	7	3	3	2	2	
157	2	8	1	7	2	2	2	2	
158	0	8	1	7	3	4	1	3	
159	11	16	1	6	2	3	2	2	
160	1	8	1	8	3	4	0	3	
161	3	11	2	7	3	2	2	3	
162	10	16	2	8	2	2	0	3	
163	8	16	1	5	3	3	2	3	
164	1	9	1	5	3	3	2	1	
165	6	15	2	7	3	3	0	1	
166	5	12	1	7	3	3	2	2	
167	3	12	2	7	3	3	2	2	
168	10	16	2	5	2	3	2	2	
169	7	16	2	7	3	2	1	3	
170	2	9	1	8	3	2	1	3	
171	2	9	1	6	3	2	1	1	
172	5	14	2	9	3	3	0	1	
173	9	15	2	5	2	3	0	1	
174	3	10	2	5	2	2	2	2	
175	11	16	1	5	2	4	2	1	
176	0	6	1	8	2	3	0	3	
end{Tasks}
