begin{nbTrucks}
166
end{nbTrucks}
begin{nbDocks}
42
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
35
end{nbResourcePersonel}
begin{nbResourceEquipment}
11
end{nbResourceEquipment}
begin{nbResourceVehicule}
14
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
1	9	15	1	8	2	2	1	3	
2	5	11	1	8	2	4	1	1	
3	5	11	1	8	2	3	0	3	
4	1	8	2	5	2	4	0	2	
5	10	16	2	5	3	3	2	1	
6	11	16	2	9	3	4	1	3	
7	9	14	1	8	2	4	0	2	
8	7	14	2	8	2	4	0	2	
9	1	6	1	9	2	3	0	2	
10	4	10	2	6	2	3	1	1	
11	0	6	2	6	2	3	0	1	
12	8	16	2	6	3	2	2	3	
13	9	16	1	8	3	4	0	1	
14	7	15	2	7	3	3	2	2	
15	7	15	1	6	3	2	2	3	
16	0	9	2	7	3	4	2	3	
17	2	9	2	7	2	4	1	1	
18	2	9	1	7	3	4	1	1	
19	0	5	1	8	2	2	0	2	
20	0	9	2	7	3	3	0	1	
21	2	10	2	5	3	2	1	1	
22	1	7	2	7	2	2	2	2	
23	0	6	2	8	2	4	1	1	
24	8	15	1	9	3	3	0	1	
25	9	15	1	5	2	3	2	3	
26	9	14	1	8	2	3	0	3	
27	1	9	2	9	3	4	2	3	
28	10	15	1	6	2	2	1	2	
29	6	11	1	6	2	4	0	2	
30	7	16	2	5	3	4	2	3	
31	4	12	1	6	3	4	1	3	
32	9	14	1	9	2	2	1	3	
33	3	12	2	8	3	3	0	3	
34	5	12	2	8	2	4	1	2	
35	8	15	2	7	2	3	2	2	
36	9	15	1	7	2	4	2	1	
37	2	10	2	8	3	4	0	3	
38	3	8	1	8	2	3	0	1	
39	3	9	2	6	2	4	1	1	
40	0	5	1	9	2	2	2	1	
41	7	14	1	9	3	2	2	1	
42	4	9	1	9	2	3	2	1	
43	7	14	2	9	2	3	2	3	
44	4	13	2	9	3	2	2	1	
45	10	16	2	7	3	3	2	1	
46	5	12	1	8	3	4	0	3	
47	9	15	1	7	2	4	2	1	
48	6	14	1	6	3	4	2	1	
49	3	9	1	9	2	3	2	1	
50	2	11	2	6	3	3	2	2	
51	0	8	2	6	3	3	0	1	
52	4	10	1	6	2	3	2	1	
53	11	16	1	7	2	3	2	3	
54	7	15	2	9	3	4	1	2	
55	5	11	2	5	2	3	1	2	
56	0	5	1	6	2	3	2	1	
57	5	10	1	7	2	3	0	2	
58	1	9	2	6	3	4	2	3	
59	2	10	2	5	3	4	1	2	
60	10	16	2	6	3	4	2	1	
61	5	11	2	9	2	2	0	1	
62	8	16	1	9	3	2	1	3	
63	9	16	1	9	3	2	2	1	
64	6	12	1	7	2	3	2	1	
65	6	12	2	6	2	4	2	1	
66	5	12	2	5	2	2	2	3	
67	3	8	1	7	2	3	1	3	
68	7	16	2	5	3	4	1	1	
69	1	7	1	6	2	2	2	2	
70	4	12	2	5	3	3	0	1	
71	10	16	1	7	3	3	2	3	
72	6	14	1	8	3	4	0	1	
73	7	12	1	6	2	3	1	1	
74	6	15	2	5	3	2	1	3	
75	5	13	1	8	3	2	0	3	
76	2	8	2	6	2	2	1	1	
77	4	12	1	8	3	4	0	1	
78	4	12	2	9	3	4	0	3	
79	10	16	2	6	3	4	2	1	
80	2	8	1	7	2	2	0	2	
81	11	16	1	5	3	3	1	1	
82	1	6	1	8	2	3	2	2	
83	4	11	2	9	2	4	1	3	
84	6	11	1	6	2	4	1	1	
85	1	6	1	7	2	2	2	3	
86	4	10	1	9	2	3	2	2	
87	2	9	2	7	2	3	2	3	
88	4	13	2	9	3	2	1	3	
89	8	14	1	6	2	2	1	1	
90	3	9	1	6	2	2	0	2	
91	4	9	1	8	2	2	2	1	
92	0	8	2	7	3	3	0	2	
93	9	16	1	6	3	2	2	2	
94	3	10	1	6	3	2	0	2	
95	1	7	1	7	2	4	1	3	
96	2	8	1	9	2	2	1	3	
97	4	10	2	5	2	3	2	2	
98	4	13	2	9	3	4	0	1	
99	7	13	1	5	2	2	1	1	
100	10	16	1	6	3	3	1	3	
101	5	14	2	6	3	2	0	1	
102	0	6	1	7	2	2	0	1	
103	4	9	1	6	2	3	2	2	
104	2	10	2	7	3	4	0	3	
105	3	9	2	7	2	3	2	1	
106	4	12	1	6	3	3	1	2	
107	11	16	1	6	2	3	0	1	
108	1	6	1	5	2	3	0	2	
109	6	13	2	7	2	3	2	3	
110	3	12	2	8	3	3	1	1	
111	2	10	1	9	3	2	0	1	
112	3	11	1	8	3	4	2	2	
113	10	16	2	6	2	4	1	2	
114	1	6	1	9	2	2	2	1	
115	10	16	2	8	2	3	1	3	
116	7	12	1	8	2	2	2	2	
117	5	11	2	7	2	4	2	2	
118	6	14	2	6	3	2	1	3	
119	1	8	1	5	3	3	2	2	
120	4	11	2	7	2	4	2	2	
121	3	10	1	7	3	3	1	3	
122	7	13	2	9	2	4	1	2	
123	2	10	1	5	3	2	0	2	
124	5	11	1	9	2	4	2	2	
125	10	15	1	8	2	4	1	2	
126	6	11	1	7	2	4	2	2	
127	8	16	1	5	3	3	2	3	
128	11	16	2	8	3	2	2	1	
129	5	11	1	6	2	2	2	3	
130	7	15	2	7	3	2	0	3	
131	6	11	1	5	2	2	1	3	
132	11	16	2	6	2	3	1	1	
133	9	15	1	6	2	3	1	1	
134	11	16	2	8	2	4	2	1	
135	1	9	2	6	3	4	2	3	
136	6	13	2	6	2	2	1	2	
137	3	10	1	9	3	3	1	1	
138	11	16	1	6	3	4	1	3	
139	3	11	1	7	3	2	0	1	
140	8	14	1	7	2	2	2	3	
141	2	10	2	9	3	4	1	2	
142	1	9	2	6	3	2	0	1	
143	8	13	1	7	2	3	0	2	
144	6	12	1	8	2	2	0	1	
145	3	8	1	8	2	3	0	1	
146	11	16	2	5	2	4	2	2	
147	4	12	1	5	3	4	0	1	
148	1	6	1	9	2	3	2	3	
149	7	13	2	9	2	4	1	2	
150	10	16	2	9	3	2	0	1	
151	11	16	1	5	2	4	0	3	
152	0	9	2	7	3	2	0	2	
153	2	9	2	6	2	2	1	3	
154	0	6	1	5	2	2	1	3	
155	10	16	2	8	3	2	2	1	
156	8	16	2	8	3	2	2	3	
157	9	16	2	7	2	2	1	1	
158	11	16	1	9	3	4	0	3	
159	2	10	2	8	3	3	0	2	
160	6	14	1	5	3	4	2	2	
161	8	14	1	7	2	3	0	2	
162	7	15	2	6	3	3	1	1	
163	7	14	2	7	2	2	1	2	
164	2	7	1	7	2	3	0	3	
165	11	16	2	9	2	4	0	2	
166	0	7	1	5	3	2	1	2	
end{Tasks}
