begin{nbTrucks}
82
end{nbTrucks}
begin{nbDocks}
24
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
20
end{nbResourcePersonel}
begin{nbResourceEquipment}
6
end{nbResourceEquipment}
begin{nbResourceVehicule}
8
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
1	8	15	1	7	3	3	0	2	
2	5	12	2	7	2	2	1	1	
3	8	14	1	5	2	4	0	3	
4	4	13	2	9	3	3	0	2	
5	9	14	1	7	2	2	1	3	
6	10	16	2	9	3	4	0	2	
7	4	11	1	7	3	2	1	3	
8	6	13	2	6	2	3	0	2	
9	2	10	2	6	3	3	1	3	
10	11	16	2	8	2	2	0	2	
11	1	7	2	9	2	3	0	3	
12	0	5	1	9	2	4	2	2	
13	3	8	1	9	2	4	0	1	
14	10	16	1	8	3	3	0	2	
15	10	15	1	9	2	2	2	2	
16	5	11	2	5	2	2	1	3	
17	2	8	2	8	2	4	2	3	
18	3	12	2	9	3	4	0	2	
19	11	16	2	7	2	3	0	2	
20	0	6	1	5	2	2	1	1	
21	1	8	1	9	3	4	0	2	
22	9	16	2	9	3	4	0	3	
23	8	14	2	8	2	2	0	3	
24	3	11	1	5	3	2	0	3	
25	6	13	2	7	2	3	0	2	
26	7	15	2	8	3	4	2	3	
27	2	9	2	7	2	4	1	1	
28	2	10	2	7	3	3	0	3	
29	1	8	1	6	3	2	1	2	
30	3	10	2	8	2	3	1	3	
31	4	13	2	6	3	4	1	3	
32	1	8	1	5	3	3	1	2	
33	7	14	2	7	2	3	0	1	
34	4	12	2	6	3	2	0	2	
35	1	8	2	7	2	2	0	2	
36	3	11	2	6	3	4	0	3	
37	4	11	2	9	2	4	0	1	
38	4	10	1	5	2	4	1	2	
39	4	12	1	7	3	2	1	3	
40	8	14	1	5	2	2	2	3	
41	4	12	1	5	3	3	1	3	
42	3	10	2	5	2	2	2	1	
43	7	16	2	6	3	2	2	2	
44	9	16	1	5	3	3	0	1	
45	6	11	1	9	2	4	0	1	
46	2	8	1	5	2	3	1	1	
47	10	15	1	7	2	3	2	1	
48	11	16	1	5	2	4	0	2	
49	6	13	1	6	3	2	1	3	
50	7	14	2	7	2	3	1	2	
51	9	16	2	7	3	4	2	1	
52	10	16	1	7	3	2	0	3	
53	8	14	2	5	2	2	2	3	
54	2	11	2	7	3	4	1	3	
55	8	16	2	9	3	3	2	1	
56	8	16	2	5	3	4	1	2	
57	0	7	2	8	2	2	2	2	
58	6	12	1	8	2	2	2	2	
59	0	5	1	8	2	4	0	1	
60	3	9	1	9	2	2	2	3	
61	3	10	1	9	3	3	2	1	
62	9	15	1	9	2	2	2	3	
63	1	8	1	8	3	2	0	2	
64	2	11	2	5	3	3	1	1	
65	9	14	1	5	2	4	2	2	
66	8	15	2	8	2	3	1	1	
67	10	16	1	9	2	2	1	2	
68	1	9	1	5	3	2	2	2	
69	11	16	2	8	2	4	1	1	
70	10	16	2	6	2	2	1	1	
71	2	9	1	9	3	3	1	2	
72	8	13	1	6	2	2	1	2	
73	0	7	1	6	3	2	0	3	
74	7	14	1	8	3	3	1	2	
75	9	16	1	8	3	3	0	1	
76	9	15	2	5	2	4	0	1	
77	9	16	2	5	3	3	1	2	
78	5	11	1	7	2	2	0	1	
79	3	9	2	8	2	2	1	2	
80	6	14	1	7	3	2	1	1	
81	3	9	2	7	2	4	2	2	
82	6	13	2	6	2	3	1	2	
end{Tasks}
