begin{nbTrucks}
132
end{nbTrucks}
begin{nbDocks}
34
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
29
end{nbResourcePersonel}
begin{nbResourceEquipment}
9
end{nbResourceEquipment}
begin{nbResourceVehicule}
12
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
1	11	16	2	9	2	3	2	1	
2	2	10	1	7	3	2	0	1	
3	11	16	1	7	2	4	2	2	
4	2	8	2	5	2	2	1	3	
5	2	11	2	7	3	2	2	1	
6	5	13	2	7	3	3	1	2	
7	3	9	1	5	2	2	1	1	
8	1	7	1	7	2	3	0	3	
9	0	7	2	7	2	3	1	2	
10	7	13	1	6	2	3	0	3	
11	0	6	1	6	2	2	1	1	
12	7	14	1	5	3	4	1	1	
13	6	12	1	5	2	2	2	2	
14	7	14	2	5	2	2	2	3	
15	3	10	2	9	2	3	1	2	
16	0	7	1	8	3	2	2	1	
17	1	9	1	6	3	2	2	1	
18	11	16	1	5	3	2	1	2	
19	2	10	2	9	3	3	1	2	
20	3	11	1	9	3	4	0	1	
21	4	9	1	8	2	2	1	3	
22	1	9	2	7	3	4	0	1	
23	0	6	1	6	2	2	0	2	
24	3	11	1	8	3	2	0	1	
25	2	10	2	6	3	4	0	1	
26	8	16	1	6	3	3	0	3	
27	6	13	2	5	2	2	2	2	
28	8	15	2	9	2	2	2	3	
29	0	7	1	9	3	4	2	1	
30	1	8	2	8	2	2	0	2	
31	10	16	2	8	2	4	1	1	
32	2	7	1	6	2	2	0	3	
33	7	14	1	9	3	2	1	1	
34	1	8	1	9	3	4	1	3	
35	6	12	1	8	2	3	0	3	
36	8	16	2	8	3	2	1	1	
37	5	12	1	9	3	2	0	1	
38	8	14	2	9	2	4	1	3	
39	3	9	1	6	2	2	0	2	
40	4	11	2	8	2	3	0	3	
41	5	13	1	8	3	4	0	3	
42	1	7	2	7	2	3	1	1	
43	10	16	2	6	3	2	1	2	
44	3	11	1	6	3	2	2	1	
45	5	10	1	6	2	3	2	1	
46	0	9	2	6	3	3	1	2	
47	8	16	2	7	3	2	2	3	
48	11	16	1	5	2	3	0	1	
49	7	16	2	7	3	4	1	3	
50	4	10	2	7	2	2	2	1	
51	1	7	2	6	2	4	2	2	
52	1	10	2	5	3	4	0	3	
53	6	13	1	5	3	2	1	3	
54	0	5	1	8	2	3	1	2	
55	3	11	1	9	3	2	2	2	
56	9	15	2	8	2	4	1	1	
57	5	13	2	9	3	2	0	2	
58	8	14	2	8	2	2	0	3	
59	4	10	1	9	2	3	0	3	
60	8	13	1	9	2	2	1	3	
61	3	8	1	8	2	3	1	3	
62	8	14	1	8	2	2	1	2	
63	0	8	2	8	3	4	1	3	
64	10	16	2	6	2	4	1	3	
65	11	16	1	9	3	4	2	3	
66	3	9	2	9	2	3	1	3	
67	3	9	1	7	2	3	2	3	
68	1	7	1	5	2	2	1	1	
69	0	8	1	5	3	3	1	2	
70	1	9	1	9	3	2	2	1	
71	3	9	1	9	2	2	0	1	
72	3	8	1	6	2	2	1	3	
73	7	12	1	5	2	4	1	2	
74	7	15	2	7	3	4	0	1	
75	2	10	2	8	3	4	1	3	
76	10	16	2	8	3	4	0	2	
77	5	11	2	5	2	3	1	3	
78	5	13	1	7	3	2	1	1	
79	6	12	1	7	2	3	1	3	
80	2	8	2	5	2	4	0	1	
81	11	16	1	8	2	2	0	1	
82	2	7	1	5	2	3	2	3	
83	10	16	2	5	2	2	2	1	
84	11	16	2	7	2	4	2	2	
85	8	16	2	9	3	4	1	3	
86	4	13	2	9	3	3	1	3	
87	10	16	1	8	3	4	0	2	
88	1	9	1	7	3	2	0	2	
89	3	8	1	5	2	4	1	1	
90	9	16	1	9	3	2	0	2	
91	0	5	1	8	2	4	1	3	
92	9	14	1	7	2	4	0	3	
93	5	12	2	9	2	4	2	2	
94	1	8	1	6	3	2	0	2	
95	3	9	2	9	2	3	1	2	
96	3	8	1	7	2	4	1	3	
97	10	16	1	7	3	4	2	1	
98	5	11	2	5	2	4	1	1	
99	11	16	1	5	2	4	2	2	
100	2	10	1	9	3	2	0	3	
101	5	12	2	7	2	4	2	1	
102	10	16	2	5	3	3	2	3	
103	0	8	1	8	3	4	2	2	
104	0	8	2	6	3	2	2	3	
105	9	15	1	9	2	3	1	1	
106	1	7	1	9	2	4	1	1	
107	4	11	2	9	2	2	2	3	
108	6	13	1	6	3	4	0	2	
109	11	16	1	6	3	2	2	1	
110	8	15	2	8	2	3	1	1	
111	4	10	1	8	2	4	0	1	
112	9	16	1	8	3	3	2	2	
113	0	8	1	7	3	2	0	3	
114	4	12	1	7	3	2	0	3	
115	6	11	1	7	2	2	1	3	
116	1	7	1	9	2	4	2	1	
117	4	12	2	8	3	2	1	3	
118	11	16	1	8	3	3	1	1	
119	8	16	1	5	3	3	1	3	
120	3	9	1	7	2	4	2	1	
121	4	10	1	8	2	4	0	3	
122	9	14	1	9	2	4	2	3	
123	10	16	2	8	2	2	2	2	
124	1	9	2	9	3	2	1	1	
125	3	11	2	8	3	3	1	1	
126	5	10	1	8	2	3	2	2	
127	6	14	2	5	3	4	1	3	
128	1	6	1	5	2	2	0	3	
129	8	14	1	7	2	2	0	2	
130	8	15	2	6	2	4	0	1	
131	0	9	2	8	3	2	0	3	
132	5	12	2	5	2	4	1	2	
end{Tasks}
