begin{nbTrucks}
189
end{nbTrucks}
begin{nbDocks}
58
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
49
end{nbResourcePersonel}
begin{nbResourceEquipment}
15
end{nbResourceEquipment}
begin{nbResourceVehicule}
20
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
1	6	14	2	7	3	2	1	2	
2	9	14	1	7	2	2	2	3	
3	6	11	1	8	2	4	2	3	
4	9	15	2	8	2	2	2	3	
5	1	9	2	6	3	3	2	1	
6	8	14	1	8	2	3	0	3	
7	2	7	1	6	2	3	0	1	
8	1	10	2	9	3	2	0	3	
9	11	16	2	8	2	3	0	1	
10	4	11	1	9	3	3	2	2	
11	0	6	2	6	2	4	1	2	
12	10	16	2	5	2	4	1	2	
13	11	16	1	7	3	3	2	1	
14	2	11	2	7	3	2	2	1	
15	5	11	2	9	2	4	0	2	
16	3	10	1	8	3	4	0	3	
17	10	16	2	7	3	4	1	3	
18	5	14	2	5	3	3	2	2	
19	10	16	1	9	3	2	0	1	
20	6	15	2	5	3	2	0	1	
21	2	10	1	9	3	3	0	2	
22	1	9	2	8	3	4	1	3	
23	8	16	2	5	3	3	1	3	
24	5	11	1	9	2	4	2	1	
25	7	12	1	5	2	2	0	2	
26	6	14	2	7	3	2	1	2	
27	4	11	1	7	3	2	0	3	
28	7	13	1	7	2	2	1	1	
29	5	14	2	6	3	4	0	1	
30	11	16	2	5	3	4	0	3	
31	1	10	2	5	3	3	1	1	
32	5	13	1	8	3	3	0	2	
33	5	12	1	5	3	2	0	1	
34	0	7	1	5	3	3	2	1	
35	0	8	1	7	3	3	1	3	
36	3	8	1	6	2	2	2	1	
37	7	16	2	5	3	4	0	2	
38	9	16	2	8	3	2	1	1	
39	7	12	1	9	2	3	1	1	
40	3	12	2	7	3	2	1	2	
41	5	10	1	5	2	2	0	3	
42	11	16	2	6	2	2	0	2	
43	1	9	2	5	3	3	2	1	
44	8	16	2	5	3	2	0	1	
45	11	16	2	9	3	4	0	3	
46	4	10	1	8	2	2	1	3	
47	11	16	1	7	2	2	0	2	
48	5	14	2	6	3	3	1	3	
49	8	16	2	9	3	3	2	2	
50	9	16	1	5	3	3	1	2	
51	7	13	1	8	2	2	0	3	
52	7	13	2	6	2	4	1	2	
53	4	10	2	6	2	3	0	2	
54	0	6	1	6	2	2	0	2	
55	6	12	1	7	2	4	1	3	
56	3	9	2	8	2	2	2	1	
57	6	13	2	8	2	3	1	1	
58	5	11	2	5	2	4	2	1	
59	11	16	2	6	2	3	0	1	
60	6	15	2	6	3	4	0	2	
61	6	13	1	7	3	4	2	2	
62	9	16	1	8	3	4	0	1	
63	8	13	1	8	2	2	2	2	
64	2	11	2	5	3	2	1	2	
65	0	7	2	5	2	2	2	3	
66	0	9	2	8	3	4	0	1	
67	3	9	1	9	2	2	2	2	
68	3	10	2	7	2	3	1	1	
69	6	11	1	8	2	2	0	1	
70	3	9	2	7	2	2	0	3	
71	4	9	1	8	2	4	2	3	
72	2	10	1	6	3	4	1	3	
73	11	16	2	7	3	4	1	1	
74	3	11	1	8	3	4	1	1	
75	2	9	1	5	3	2	1	2	
76	11	16	1	8	3	4	0	1	
77	7	12	1	6	2	4	2	3	
78	1	6	1	6	2	3	0	3	
79	2	8	2	9	2	4	0	3	
80	1	6	1	8	2	4	0	1	
81	9	16	1	6	3	3	0	3	
82	8	13	1	8	2	4	1	2	
83	2	10	1	8	3	3	1	2	
84	6	12	1	6	2	2	2	1	
85	10	16	1	9	3	4	2	3	
86	7	14	1	8	3	4	1	3	
87	2	9	2	9	2	4	0	1	
88	4	13	2	7	3	3	2	2	
89	8	16	2	8	3	4	2	3	
90	5	11	2	6	2	4	1	2	
91	0	9	2	7	3	2	0	1	
92	1	7	1	8	2	4	0	3	
93	3	8	1	8	2	3	2	3	
94	4	11	1	5	3	2	2	2	
95	8	14	2	9	2	2	1	2	
96	6	15	2	9	3	2	1	2	
97	7	13	1	8	2	3	1	1	
98	9	14	1	9	2	2	0	1	
99	7	14	1	6	3	3	2	1	
100	6	12	1	5	2	2	1	1	
101	9	16	2	5	3	3	0	3	
102	7	14	2	6	2	3	0	2	
103	9	16	1	6	3	3	0	2	
104	5	13	1	8	3	2	1	1	
105	3	8	1	8	2	4	1	2	
106	2	11	2	7	3	3	0	3	
107	2	10	2	7	3	2	0	2	
108	10	16	1	8	3	2	0	2	
109	7	12	1	7	2	4	0	2	
110	2	11	2	7	3	3	1	3	
111	10	16	2	5	3	3	1	2	
112	4	11	2	9	2	3	2	2	
113	9	15	2	6	2	4	0	2	
114	10	16	2	5	3	2	1	1	
115	9	16	2	6	2	4	1	1	
116	7	16	2	7	3	3	2	3	
117	6	13	1	8	3	2	1	2	
118	9	14	1	5	2	3	1	1	
119	10	16	2	6	3	3	0	1	
120	11	16	2	7	2	2	1	3	
121	3	12	2	7	3	3	1	2	
122	4	10	1	5	2	4	0	1	
123	8	13	1	6	2	3	1	1	
124	6	13	1	8	3	4	1	3	
125	4	9	1	9	2	4	1	2	
126	9	14	1	8	2	4	2	1	
127	2	8	1	9	2	4	0	3	
128	2	7	1	9	2	4	0	1	
129	2	10	1	5	3	4	1	2	
130	9	14	1	8	2	3	0	3	
131	7	12	1	7	2	3	0	2	
132	8	16	1	6	3	2	1	3	
133	2	7	1	9	2	3	0	2	
134	11	16	1	6	2	4	0	1	
135	10	16	2	6	3	4	0	1	
136	2	8	1	7	2	2	2	2	
137	1	8	1	8	3	3	1	2	
138	0	6	1	9	2	4	0	3	
139	6	14	1	9	3	2	0	3	
140	4	13	2	5	3	2	2	3	
141	3	11	1	6	3	2	1	2	
142	9	15	1	9	2	3	0	1	
143	2	9	1	7	3	2	0	1	
144	1	8	1	5	3	4	0	3	
145	9	15	1	9	2	2	2	2	
146	2	9	1	5	3	2	1	3	
147	9	16	2	9	3	4	2	2	
148	9	16	2	9	2	3	1	2	
149	8	16	2	7	3	4	1	1	
150	2	8	1	5	2	4	1	3	
151	4	10	2	8	2	2	2	3	
152	9	15	1	6	2	3	2	1	
153	10	16	1	5	3	4	2	2	
154	7	13	1	7	2	2	1	3	
155	0	7	1	5	3	2	1	1	
156	8	13	1	9	2	4	0	1	
157	5	12	1	6	3	4	0	2	
158	7	15	2	5	3	4	1	3	
159	6	13	1	5	3	2	1	1	
160	10	16	1	6	3	4	1	3	
161	7	14	2	7	2	3	1	1	
162	3	12	2	8	3	2	0	3	
163	2	7	1	9	2	2	1	3	
164	2	9	2	9	2	2	0	3	
165	9	15	1	8	2	2	2	1	
166	1	9	1	7	3	2	1	2	
167	5	10	1	7	2	2	1	3	
168	2	9	1	7	3	3	2	2	
169	3	10	2	5	2	2	1	3	
170	9	16	2	8	3	3	1	1	
171	8	14	1	7	2	2	0	1	
172	10	16	1	9	3	4	2	1	
173	8	15	2	6	2	4	0	3	
174	11	16	1	9	3	2	2	3	
175	8	14	1	6	2	2	1	2	
176	11	16	1	5	3	3	2	3	
177	3	10	2	8	2	4	0	3	
178	3	11	2	5	3	3	0	1	
179	2	8	1	8	2	3	0	2	
180	11	16	2	5	2	2	1	3	
181	3	9	1	6	2	4	1	2	
182	9	14	1	5	2	4	0	2	
183	10	16	2	6	3	3	1	2	
184	2	11	2	7	3	4	1	2	
185	7	15	1	7	3	3	0	1	
186	6	15	2	6	3	2	1	3	
187	10	16	1	7	3	3	2	3	
188	5	13	2	9	3	3	2	1	
189	8	13	1	6	2	3	0	3	
end{Tasks}
