begin{nbTrucks}
106
end{nbTrucks}
begin{nbDocks}
32
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
27
end{nbResourcePersonel}
begin{nbResourceEquipment}
8
end{nbResourceEquipment}
begin{nbResourceVehicule}
11
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
1	2	10	2	7	3	2	1	1	
2	7	15	1	7	3	4	2	1	
3	4	10	2	8	2	4	0	2	
4	5	11	2	6	2	2	2	3	
5	0	8	2	9	3	3	1	3	
6	7	15	2	6	3	4	1	3	
7	3	10	2	8	2	2	2	3	
8	1	8	1	7	3	2	1	3	
9	4	11	2	6	2	3	0	1	
10	3	10	2	5	2	2	1	3	
11	1	8	2	7	2	2	0	1	
12	1	6	1	6	2	4	0	3	
13	0	8	2	6	3	3	1	2	
14	10	16	2	9	3	3	2	3	
15	11	16	2	7	3	2	1	1	
16	7	15	1	5	3	4	0	3	
17	8	13	1	9	2	3	1	3	
18	7	15	2	8	3	3	1	3	
19	3	10	1	6	3	4	2	2	
20	11	16	2	7	2	3	0	3	
21	1	8	2	8	2	2	1	1	
22	8	16	2	9	3	2	2	2	
23	6	12	2	9	2	3	1	2	
24	2	11	2	9	3	3	2	1	
25	9	15	2	8	2	2	2	1	
26	11	16	2	9	3	3	2	3	
27	1	9	1	6	3	2	0	2	
28	6	13	2	8	2	4	1	2	
29	5	14	2	8	3	3	2	2	
30	5	11	2	6	2	3	0	2	
31	1	10	2	7	3	2	1	3	
32	11	16	2	9	2	4	1	3	
33	9	16	1	6	3	4	0	2	
34	7	14	1	7	3	4	1	3	
35	7	13	2	8	2	3	0	3	
36	11	16	2	8	2	2	1	1	
37	9	16	2	6	3	2	2	2	
38	2	8	2	5	2	2	1	1	
39	8	14	2	5	2	3	1	2	
40	5	10	1	7	2	3	2	2	
41	6	13	2	8	2	4	2	2	
42	6	12	1	6	2	2	0	2	
43	0	5	1	6	2	4	2	2	
44	3	8	1	6	2	3	0	3	
45	8	14	2	7	2	2	2	3	
46	4	11	2	5	2	3	2	3	
47	1	6	1	6	2	2	0	2	
48	0	9	2	9	3	3	0	1	
49	3	10	2	9	2	4	0	1	
50	4	10	2	7	2	3	1	3	
51	0	6	1	9	2	4	0	3	
52	9	16	1	8	3	2	2	2	
53	8	14	1	5	2	2	0	3	
54	1	9	1	6	3	4	2	3	
55	9	16	1	8	3	4	1	1	
56	4	10	2	9	2	3	0	3	
57	4	13	2	6	3	2	0	1	
58	5	13	2	8	3	4	2	1	
59	1	9	1	8	3	4	0	3	
60	2	10	2	8	3	3	0	2	
61	5	11	2	9	2	4	2	3	
62	3	11	2	7	3	4	1	3	
63	4	11	1	6	3	3	0	2	
64	6	12	2	6	2	3	1	2	
65	11	16	1	8	3	2	2	2	
66	3	8	1	6	2	3	1	2	
67	7	13	1	7	2	4	2	1	
68	3	12	2	6	3	4	1	1	
69	5	13	1	6	3	2	1	2	
70	8	16	1	6	3	3	0	1	
71	7	16	2	8	3	3	0	1	
72	6	12	2	5	2	2	2	3	
73	6	12	1	8	2	4	2	2	
74	2	7	1	8	2	3	2	3	
75	3	8	1	8	2	4	1	3	
76	9	16	1	6	3	4	0	2	
77	7	15	2	9	3	2	1	3	
78	4	10	2	5	2	4	2	1	
79	10	16	1	8	3	2	1	2	
80	5	12	2	7	2	4	1	2	
81	10	16	2	9	3	4	1	2	
82	7	13	1	5	2	4	0	3	
83	2	7	1	6	2	3	1	3	
84	7	15	1	7	3	3	1	2	
85	6	13	2	9	2	3	1	2	
86	3	9	1	5	2	4	0	1	
87	5	11	2	6	2	2	2	1	
88	8	15	1	9	3	3	0	1	
89	1	9	1	6	3	3	1	1	
90	5	12	1	9	3	4	1	2	
91	8	16	1	7	3	2	2	2	
92	6	11	1	5	2	2	1	2	
93	2	8	1	7	2	2	2	1	
94	5	13	2	8	3	4	2	1	
95	3	8	1	7	2	2	1	1	
96	3	10	2	8	2	3	0	3	
97	8	15	2	6	2	3	1	2	
98	9	14	1	7	2	3	2	2	
99	6	11	1	5	2	3	1	2	
100	5	11	1	9	2	3	0	2	
101	8	14	2	7	2	3	1	3	
102	0	6	1	8	2	4	0	1	
103	3	8	1	9	2	3	0	1	
104	11	16	2	8	2	2	2	3	
105	0	6	2	5	2	4	0	1	
106	4	12	2	9	3	3	0	1	
end{Tasks}
