begin{nbTrucks}
113
end{nbTrucks}
begin{nbDocks}
26
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
22
end{nbResourcePersonel}
begin{nbResourceEquipment}
7
end{nbResourceEquipment}
begin{nbResourceVehicule}
9
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
1	6	14	2	9	3	3	1	2	
2	7	15	1	5	3	4	2	1	
3	4	13	2	9	3	4	2	3	
4	4	11	2	6	2	4	1	3	
5	5	11	1	6	2	4	1	3	
6	10	16	2	6	2	3	0	1	
7	10	15	1	7	2	4	0	1	
8	7	13	1	7	2	3	2	1	
9	3	9	2	7	2	4	0	2	
10	11	16	2	8	3	4	1	2	
11	0	9	2	6	3	2	0	2	
12	9	15	2	5	2	3	2	3	
13	5	11	1	5	2	3	1	1	
14	2	10	2	7	3	2	0	3	
15	0	8	2	6	3	4	0	3	
16	9	16	1	9	3	2	0	2	
17	0	6	1	8	2	2	1	2	
18	5	13	2	8	3	4	2	2	
19	11	16	1	5	2	3	0	1	
20	5	13	1	9	3	2	0	2	
21	9	16	2	5	3	3	2	1	
22	0	8	1	9	3	3	1	3	
23	3	11	2	8	3	4	2	3	
24	5	12	1	8	3	3	0	1	
25	0	7	1	9	3	2	0	1	
26	3	10	2	7	2	3	0	3	
27	9	16	1	8	3	4	2	2	
28	2	9	2	8	2	3	1	3	
29	7	14	1	5	3	4	1	1	
30	3	9	1	5	2	3	0	2	
31	5	10	1	7	2	4	2	2	
32	9	16	2	8	2	2	1	2	
33	11	16	1	8	3	3	1	2	
34	4	10	1	8	2	3	0	3	
35	4	10	1	5	2	2	2	3	
36	3	8	1	9	2	3	1	2	
37	1	6	1	7	2	2	1	2	
38	6	13	2	8	2	3	2	1	
39	4	11	1	9	3	4	1	1	
40	1	9	2	8	3	3	0	1	
41	6	12	2	6	2	4	0	3	
42	4	11	2	6	2	2	2	3	
43	8	15	2	5	2	4	2	2	
44	4	11	1	8	3	4	0	1	
45	0	7	2	6	2	2	1	1	
46	2	11	2	9	3	2	0	1	
47	9	16	2	8	2	2	2	1	
48	11	16	2	7	3	2	0	1	
49	5	12	1	6	3	4	1	2	
50	3	11	2	8	3	2	0	3	
51	9	16	2	5	2	2	1	1	
52	3	10	2	7	2	4	1	2	
53	0	8	1	6	3	4	2	3	
54	11	16	2	5	2	2	1	3	
55	5	10	1	8	2	2	2	2	
56	3	11	2	7	3	2	2	3	
57	7	14	1	8	3	2	1	2	
58	6	15	2	6	3	4	1	3	
59	8	15	2	5	2	3	0	1	
60	3	10	1	5	3	2	1	1	
61	7	14	1	8	3	4	0	2	
62	1	10	2	5	3	4	1	1	
63	0	7	1	9	3	3	1	2	
64	0	9	2	9	3	4	0	2	
65	9	16	2	6	2	4	0	3	
66	1	7	2	5	2	4	1	3	
67	5	10	1	7	2	2	0	1	
68	4	12	2	8	3	3	0	1	
69	9	16	1	8	3	3	1	2	
70	2	10	2	7	3	2	0	1	
71	10	16	1	9	2	2	2	1	
72	11	16	2	7	3	4	2	2	
73	6	12	2	5	2	3	2	3	
74	10	16	2	5	2	2	0	3	
75	6	11	1	6	2	3	0	3	
76	3	8	1	8	2	3	2	2	
77	2	8	1	5	2	4	2	3	
78	4	10	1	5	2	4	1	1	
79	0	7	2	5	2	2	1	1	
80	8	16	1	9	3	4	1	2	
81	8	15	1	8	3	2	2	3	
82	7	13	2	8	2	2	1	1	
83	1	7	1	7	2	4	1	3	
84	9	14	1	6	2	3	1	2	
85	3	10	1	9	3	2	0	1	
86	0	7	2	6	2	2	2	1	
87	3	12	2	9	3	3	0	3	
88	4	12	1	5	3	2	2	3	
89	7	13	2	6	2	3	2	2	
90	4	12	1	7	3	2	1	2	
91	2	10	2	6	3	2	2	3	
92	4	13	2	5	3	2	1	1	
93	2	11	2	5	3	4	1	3	
94	10	16	2	6	2	2	0	3	
95	8	16	1	9	3	4	2	1	
96	8	14	1	8	2	3	1	2	
97	9	16	1	7	3	4	1	3	
98	11	16	1	7	2	3	2	3	
99	4	13	2	5	3	4	2	1	
100	8	16	2	5	3	4	2	1	
101	0	8	1	5	3	2	1	3	
102	3	12	2	7	3	2	0	2	
103	11	16	1	8	2	4	0	3	
104	8	15	1	8	3	4	0	2	
105	11	16	2	7	3	4	2	1	
106	1	10	2	7	3	3	2	3	
107	3	11	2	8	3	3	2	3	
108	8	16	2	7	3	2	2	3	
109	6	13	1	8	3	3	0	1	
110	10	16	1	7	3	4	2	2	
111	7	16	2	6	3	3	2	3	
112	9	15	1	7	2	3	1	2	
113	6	12	1	9	2	3	0	2	
end{Tasks}
