begin{nbTrucks}
120
end{nbTrucks}
begin{nbDocks}
40
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
34
end{nbResourcePersonel}
begin{nbResourceEquipment}
10
end{nbResourceEquipment}
begin{nbResourceVehicule}
14
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
1	7	13	1	8	2	4	2	3	
2	7	12	1	9	2	4	2	2	
3	9	16	2	5	3	2	1	3	
4	5	12	1	7	3	4	1	1	
5	0	6	2	6	2	4	2	2	
6	0	6	1	7	2	4	2	1	
7	9	15	2	7	2	4	1	1	
8	7	15	2	6	3	2	2	2	
9	5	10	1	8	2	2	1	1	
10	6	11	1	8	2	4	1	1	
11	4	11	1	7	3	3	1	1	
12	1	10	2	9	3	2	0	1	
13	7	14	1	8	3	2	2	1	
14	9	16	2	5	3	3	0	2	
15	8	15	1	7	3	2	0	2	
16	7	15	1	5	3	2	1	3	
17	8	14	1	6	2	3	1	1	
18	2	8	1	5	2	2	2	3	
19	7	13	1	5	2	3	1	1	
20	6	13	2	9	2	3	1	3	
21	6	13	2	7	2	4	1	3	
22	7	15	1	9	3	2	2	3	
23	8	16	1	7	3	3	0	1	
24	2	8	1	8	2	3	2	2	
25	6	12	2	6	2	3	2	3	
26	1	7	1	5	2	2	0	3	
27	10	16	1	5	3	2	1	3	
28	7	15	1	6	3	4	2	3	
29	4	11	2	8	2	4	2	2	
30	5	11	2	9	2	4	2	2	
31	10	16	2	9	3	3	2	1	
32	7	15	2	5	3	3	1	3	
33	0	7	1	5	3	3	1	3	
34	9	16	2	6	2	2	2	3	
35	3	9	2	6	2	3	0	1	
36	2	8	2	9	2	2	0	1	
37	0	6	2	8	2	3	0	3	
38	2	9	1	6	3	3	1	3	
39	1	9	2	9	3	3	0	1	
40	10	16	2	5	2	4	1	1	
41	2	9	2	7	2	2	0	2	
42	1	8	1	6	3	4	2	2	
43	5	13	1	6	3	3	1	3	
44	0	7	2	5	2	4	1	3	
45	5	11	1	7	2	2	2	3	
46	4	9	1	9	2	3	1	1	
47	0	7	2	8	2	3	0	2	
48	6	12	2	9	2	3	1	3	
49	10	16	2	5	3	3	1	2	
50	1	9	1	6	3	2	0	2	
51	0	9	2	7	3	3	2	2	
52	1	7	1	6	2	3	0	2	
53	1	10	2	5	3	4	1	2	
54	9	16	1	5	3	2	0	2	
55	8	15	2	6	2	3	0	3	
56	7	14	1	9	3	4	1	2	
57	1	7	1	5	2	2	0	1	
58	9	16	2	8	2	4	1	1	
59	6	12	1	7	2	3	0	2	
60	1	10	2	8	3	3	2	2	
61	5	13	2	6	3	4	2	3	
62	6	15	2	6	3	3	0	2	
63	9	16	1	7	3	2	1	2	
64	10	16	1	9	2	3	0	3	
65	11	16	2	7	3	3	2	1	
66	11	16	1	7	2	3	1	1	
67	8	16	2	7	3	3	0	1	
68	2	10	1	7	3	4	0	2	
69	8	16	2	7	3	3	2	3	
70	8	13	1	7	2	3	0	2	
71	3	9	2	8	2	4	1	2	
72	6	12	2	7	2	4	2	2	
73	4	11	2	6	2	4	0	2	
74	3	11	1	5	3	2	2	3	
75	4	13	2	5	3	2	0	1	
76	2	11	2	8	3	2	2	3	
77	1	6	1	8	2	4	1	1	
78	2	7	1	6	2	3	1	3	
79	10	16	2	7	3	3	1	2	
80	1	9	2	6	3	3	0	2	
81	3	9	1	6	2	2	2	2	
82	8	13	1	6	2	3	2	1	
83	2	11	2	9	3	3	0	2	
84	4	10	2	8	2	4	2	1	
85	6	15	2	5	3	4	0	2	
86	9	16	2	9	2	4	1	2	
87	8	16	2	9	3	3	0	3	
88	9	16	2	5	3	2	2	1	
89	11	16	1	9	3	2	1	1	
90	6	12	2	6	2	2	0	2	
91	7	14	2	6	2	4	2	2	
92	10	16	2	5	3	4	0	3	
93	2	10	2	6	3	2	0	1	
94	10	16	2	6	2	4	0	3	
95	3	9	1	9	2	4	1	2	
96	9	15	1	6	2	4	0	3	
97	10	16	2	5	2	2	1	1	
98	9	16	2	8	3	2	2	3	
99	1	8	1	5	3	2	0	3	
100	10	16	1	5	3	2	0	2	
101	0	5	1	8	2	3	0	1	
102	3	8	1	6	2	3	0	1	
103	9	16	1	6	3	2	0	2	
104	7	14	1	9	3	3	0	2	
105	0	8	1	9	3	4	1	2	
106	6	14	2	8	3	3	0	1	
107	4	10	2	7	2	3	1	2	
108	8	16	2	7	3	4	1	3	
109	10	16	2	5	3	3	0	1	
110	10	16	1	7	3	2	1	2	
111	1	7	2	9	2	3	1	3	
112	1	8	2	8	2	4	2	3	
113	11	16	1	8	3	2	1	2	
114	3	11	1	5	3	2	1	1	
115	8	15	2	7	2	2	1	1	
116	10	16	2	5	3	2	1	2	
117	9	15	2	5	2	3	1	1	
118	11	16	1	8	2	4	1	3	
119	3	11	1	5	3	4	1	1	
120	6	15	2	6	3	3	2	1	
end{Tasks}
