begin{nbTrucks}
111
end{nbTrucks}
begin{nbDocks}
32
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
27
end{nbResourcePersonel}
begin{nbResourceEquipment}
8
end{nbResourceEquipment}
begin{nbResourceVehicule}
11
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
1	4	11	1	5	3	2	1	2	
2	1	7	2	6	2	3	2	3	
3	0	7	1	9	3	4	2	1	
4	4	9	1	8	2	3	0	1	
5	2	10	2	9	3	4	0	1	
6	4	9	1	9	2	4	0	3	
7	8	13	1	7	2	2	1	2	
8	3	9	2	7	2	4	1	2	
9	3	10	1	7	3	4	2	1	
10	9	16	2	8	2	3	2	2	
11	8	15	1	8	3	3	1	3	
12	10	16	1	9	2	3	1	2	
13	10	16	2	5	2	4	2	3	
14	6	15	2	5	3	3	2	1	
15	9	16	1	8	3	3	2	2	
16	0	9	2	6	3	2	0	2	
17	4	11	2	5	2	4	1	3	
18	1	8	1	9	3	4	0	2	
19	1	9	2	7	3	2	1	1	
20	5	13	2	8	3	4	0	3	
21	6	14	1	9	3	2	0	1	
22	2	11	2	7	3	3	1	2	
23	10	16	2	8	3	4	2	1	
24	5	12	1	5	3	4	1	2	
25	2	11	2	7	3	2	0	1	
26	6	12	1	7	2	2	2	3	
27	10	16	2	5	3	4	1	1	
28	4	12	1	7	3	3	1	3	
29	5	11	2	7	2	3	1	2	
30	3	9	2	6	2	4	0	2	
31	10	16	2	5	3	3	2	1	
32	11	16	2	5	3	4	1	2	
33	8	16	2	8	3	2	0	3	
34	2	9	2	7	2	4	2	1	
35	6	11	1	7	2	3	1	3	
36	3	11	1	6	3	3	1	1	
37	1	8	2	9	2	2	1	3	
38	4	11	1	5	3	2	1	3	
39	3	11	1	6	3	4	0	3	
40	4	12	1	8	3	4	1	1	
41	3	12	2	9	3	2	0	2	
42	11	16	1	9	3	3	0	2	
43	1	7	2	6	2	2	2	2	
44	11	16	1	8	2	3	0	1	
45	4	9	1	7	2	2	1	1	
46	7	13	2	6	2	3	0	1	
47	9	14	1	7	2	3	1	3	
48	5	12	1	7	3	2	1	2	
49	1	6	1	6	2	3	0	3	
50	8	14	2	7	2	2	2	2	
51	10	16	2	8	3	2	2	1	
52	7	16	2	8	3	2	0	3	
53	5	11	2	5	2	4	1	3	
54	11	16	2	7	3	2	1	1	
55	2	8	1	7	2	3	2	1	
56	6	14	1	7	3	2	1	2	
57	2	9	2	8	2	3	2	1	
58	7	15	1	5	3	3	1	1	
59	4	12	2	5	3	4	1	3	
60	2	8	2	9	2	2	0	1	
61	9	16	1	6	3	3	1	3	
62	9	16	1	7	3	4	2	3	
63	10	16	2	8	3	2	1	3	
64	11	16	1	5	2	3	2	2	
65	5	11	1	9	2	4	0	1	
66	5	11	1	5	2	2	1	1	
67	10	16	1	7	3	3	2	1	
68	2	8	1	9	2	2	1	1	
69	3	12	2	8	3	3	1	2	
70	3	10	2	9	2	3	0	2	
71	7	16	2	8	3	3	2	1	
72	5	11	1	6	2	4	2	1	
73	5	13	1	8	3	4	1	1	
74	8	15	1	6	3	2	0	2	
75	9	15	2	5	2	4	2	1	
76	8	16	1	5	3	2	0	3	
77	7	13	1	6	2	3	1	1	
78	8	13	1	6	2	4	2	3	
79	0	7	2	9	2	4	0	2	
80	2	9	2	8	2	4	2	2	
81	11	16	1	8	2	3	1	3	
82	8	13	1	9	2	2	0	3	
83	0	8	1	5	3	3	0	3	
84	0	9	2	8	3	3	1	3	
85	3	10	2	5	2	2	1	3	
86	4	9	1	7	2	2	1	1	
87	4	12	2	9	3	2	0	1	
88	8	16	2	9	3	3	2	3	
89	5	12	1	5	3	4	2	1	
90	2	10	2	5	3	4	0	3	
91	10	16	2	8	2	2	1	2	
92	6	12	1	9	2	2	2	1	
93	10	16	2	8	3	3	0	2	
94	7	15	2	8	3	4	0	3	
95	3	10	1	6	3	4	2	3	
96	5	13	1	6	3	4	0	2	
97	3	9	1	8	2	2	1	3	
98	10	16	1	7	2	4	0	2	
99	3	12	2	9	3	4	1	1	
100	10	16	2	6	2	3	1	1	
101	7	16	2	8	3	3	0	2	
102	0	8	1	6	3	4	2	2	
103	1	8	2	6	2	2	2	3	
104	7	15	1	5	3	4	2	2	
105	2	8	1	9	2	2	1	1	
106	4	12	2	7	3	4	2	1	
107	1	9	1	5	3	3	2	2	
108	4	10	1	6	2	2	0	1	
109	2	11	2	7	3	2	1	2	
110	11	16	2	8	3	4	1	2	
111	9	16	2	6	3	4	0	2	
end{Tasks}
