begin{nbTrucks}
119
end{nbTrucks}
begin{nbDocks}
28
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
24
end{nbResourcePersonel}
begin{nbResourceEquipment}
7
end{nbResourceEquipment}
begin{nbResourceVehicule}
10
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
1	6	13	2	9	2	4	0	1	
2	9	16	2	8	3	3	1	1	
3	7	12	1	5	2	4	0	1	
4	10	15	1	6	2	3	0	1	
5	11	16	2	9	2	4	1	2	
6	9	16	2	6	3	2	2	1	
7	10	16	2	5	3	3	0	3	
8	3	8	1	9	2	2	0	1	
9	10	16	1	7	2	3	1	2	
10	11	16	1	9	3	4	2	2	
11	2	7	1	9	2	4	1	2	
12	5	14	2	7	3	3	1	3	
13	6	13	1	5	3	4	0	3	
14	10	16	2	5	2	4	0	2	
15	0	9	2	6	3	4	2	1	
16	1	9	1	8	3	2	0	1	
17	2	7	1	5	2	3	2	2	
18	10	16	2	5	3	2	2	3	
19	2	10	1	6	3	4	0	1	
20	4	13	2	8	3	3	1	3	
21	3	10	2	7	2	3	1	2	
22	8	16	2	6	3	3	2	1	
23	1	7	1	5	2	3	1	1	
24	4	10	1	8	2	4	2	3	
25	11	16	2	9	2	4	2	2	
26	3	11	2	7	3	3	0	3	
27	0	9	2	7	3	3	2	3	
28	5	12	2	8	2	4	0	1	
29	6	13	1	5	3	3	0	1	
30	4	10	1	5	2	4	0	3	
31	2	8	1	7	2	3	0	2	
32	5	13	1	8	3	3	0	1	
33	7	16	2	6	3	3	2	3	
34	2	11	2	6	3	4	2	2	
35	1	6	1	8	2	4	1	3	
36	1	8	1	7	3	3	0	3	
37	9	16	2	9	3	3	1	1	
38	6	15	2	8	3	4	2	2	
39	5	12	2	9	2	2	2	2	
40	4	12	1	7	3	4	0	2	
41	9	16	2	6	3	2	2	2	
42	10	15	1	7	2	3	2	1	
43	8	16	2	5	3	2	2	2	
44	4	9	1	8	2	2	2	1	
45	11	16	1	6	3	2	0	3	
46	1	9	1	7	3	3	0	1	
47	9	15	2	9	2	3	1	1	
48	4	11	2	6	2	3	2	2	
49	9	16	1	6	3	3	1	3	
50	4	12	1	6	3	3	2	1	
51	8	13	1	8	2	3	1	3	
52	2	9	1	7	3	4	1	2	
53	9	16	2	7	2	3	1	1	
54	7	14	1	6	3	4	1	1	
55	10	16	2	6	2	3	2	1	
56	7	14	1	9	3	3	0	2	
57	4	10	1	6	2	2	0	3	
58	4	13	2	5	3	4	1	2	
59	0	5	1	8	2	3	0	2	
60	1	6	1	9	2	2	1	3	
61	0	6	2	5	2	2	2	3	
62	3	10	1	9	3	3	2	3	
63	5	11	1	7	2	2	2	3	
64	2	10	1	6	3	4	1	1	
65	3	10	1	9	3	4	0	2	
66	1	7	2	8	2	4	0	3	
67	1	6	1	9	2	3	0	3	
68	9	15	2	8	2	3	0	1	
69	11	16	1	9	2	3	1	1	
70	0	6	2	9	2	4	1	1	
71	7	16	2	8	3	2	1	3	
72	5	12	1	6	3	3	0	2	
73	9	16	2	5	2	4	0	3	
74	2	8	1	7	2	2	2	3	
75	6	15	2	6	3	3	0	3	
76	4	12	2	7	3	2	1	3	
77	0	7	1	6	3	2	1	1	
78	11	16	1	8	2	3	2	2	
79	10	15	1	8	2	4	2	3	
80	8	16	2	5	3	3	1	2	
81	5	10	1	6	2	2	0	1	
82	0	9	2	8	3	3	1	3	
83	10	15	1	7	2	2	0	1	
84	3	12	2	9	3	4	0	2	
85	6	14	1	6	3	4	0	2	
86	11	16	2	9	3	4	1	2	
87	11	16	2	9	3	4	0	2	
88	5	11	2	9	2	3	2	1	
89	8	13	1	7	2	2	1	3	
90	5	12	2	5	2	3	0	1	
91	0	6	2	6	2	3	0	2	
92	6	14	1	5	3	2	0	2	
93	11	16	2	7	2	4	0	3	
94	3	12	2	5	3	3	0	2	
95	8	16	2	8	3	4	1	1	
96	11	16	1	6	3	2	1	3	
97	1	9	1	9	3	2	0	3	
98	11	16	1	8	3	4	1	3	
99	4	11	1	7	3	2	0	3	
100	9	16	2	9	2	4	2	3	
101	2	9	1	7	3	3	0	2	
102	9	16	2	5	2	3	0	1	
103	2	8	1	6	2	2	2	2	
104	2	7	1	7	2	3	0	2	
105	1	7	1	6	2	2	1	2	
106	3	11	1	8	3	2	1	3	
107	8	14	1	9	2	3	0	2	
108	3	12	2	8	3	3	1	2	
109	8	15	1	5	3	2	1	1	
110	7	12	1	7	2	4	0	1	
111	0	6	1	8	2	4	0	1	
112	0	8	2	6	3	2	1	3	
113	8	15	2	5	2	2	1	1	
114	7	15	2	6	3	2	0	1	
115	4	9	1	5	2	2	2	1	
116	11	16	1	5	3	4	1	1	
117	10	16	2	5	3	2	1	3	
118	11	16	1	9	2	4	2	2	
119	9	16	1	7	3	2	1	1	
end{Tasks}
