begin{nbTrucks}
130
end{nbTrucks}
begin{nbDocks}
40
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
34
end{nbResourcePersonel}
begin{nbResourceEquipment}
10
end{nbResourceEquipment}
begin{nbResourceVehicule}
14
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
1	4	13	2	7	3	2	1	3	
2	8	15	1	8	3	3	0	3	
3	4	10	1	8	2	2	2	2	
4	5	14	2	5	3	2	0	1	
5	0	5	1	6	2	4	0	1	
6	2	7	1	5	2	3	1	2	
7	11	16	1	8	2	4	1	3	
8	2	9	2	5	2	2	1	2	
9	2	10	1	8	3	4	2	2	
10	9	15	2	8	2	3	0	2	
11	5	11	2	9	2	3	1	1	
12	7	16	2	9	3	2	0	1	
13	11	16	2	9	2	2	2	2	
14	5	14	2	8	3	4	1	2	
15	2	9	2	8	2	3	1	1	
16	3	8	1	9	2	4	0	2	
17	7	14	1	5	3	4	1	1	
18	4	10	2	5	2	4	2	2	
19	9	14	1	8	2	2	0	3	
20	7	12	1	8	2	2	1	3	
21	7	12	1	8	2	4	1	2	
22	8	15	1	6	3	4	2	3	
23	7	15	2	5	3	2	1	1	
24	11	16	1	7	2	2	2	2	
25	11	16	2	8	3	2	2	3	
26	5	12	2	8	2	2	2	2	
27	9	15	1	6	2	3	2	1	
28	2	10	2	9	3	3	0	1	
29	3	9	2	7	2	2	1	1	
30	6	13	2	8	2	3	1	2	
31	3	10	2	6	2	4	2	2	
32	7	14	2	6	2	3	2	3	
33	0	8	1	9	3	4	0	1	
34	11	16	1	8	2	4	2	2	
35	3	8	1	6	2	2	2	2	
36	10	16	1	6	3	2	2	2	
37	1	7	1	7	2	3	2	1	
38	9	16	1	5	3	2	2	3	
39	1	10	2	6	3	3	2	2	
40	1	7	2	6	2	4	2	1	
41	6	11	1	8	2	2	2	2	
42	9	16	1	6	3	3	0	1	
43	1	10	2	9	3	2	2	2	
44	7	14	2	7	2	3	1	2	
45	5	13	1	9	3	2	1	3	
46	11	16	2	9	3	2	0	2	
47	5	11	1	7	2	4	2	1	
48	2	8	2	8	2	3	0	1	
49	6	15	2	5	3	2	0	3	
50	8	16	2	8	3	4	1	1	
51	0	7	2	6	2	3	1	3	
52	9	16	2	9	3	2	2	1	
53	0	5	1	6	2	4	2	3	
54	11	16	1	6	2	3	0	3	
55	6	13	1	6	3	2	1	2	
56	2	11	2	7	3	4	2	1	
57	8	15	2	9	2	2	0	2	
58	5	12	2	7	2	2	1	3	
59	11	16	2	7	3	3	2	3	
60	6	15	2	6	3	4	1	1	
61	5	11	1	5	2	2	1	1	
62	1	8	2	8	2	4	1	2	
63	9	14	1	7	2	3	1	1	
64	2	9	1	8	3	2	0	1	
65	11	16	2	7	2	4	2	2	
66	4	11	2	8	2	4	0	3	
67	10	16	2	6	2	4	1	3	
68	8	14	1	5	2	2	0	1	
69	11	16	1	6	2	2	0	1	
70	8	13	1	5	2	4	0	2	
71	11	16	1	9	3	2	0	1	
72	0	7	1	7	3	4	2	2	
73	4	12	1	8	3	2	0	2	
74	11	16	2	9	3	2	0	3	
75	0	8	2	8	3	3	1	2	
76	2	7	1	6	2	2	2	2	
77	1	7	2	5	2	4	2	3	
78	10	16	2	5	2	4	0	1	
79	1	9	2	5	3	4	0	2	
80	7	13	1	5	2	4	2	3	
81	5	11	2	7	2	3	1	2	
82	0	7	1	8	3	4	0	1	
83	6	12	1	8	2	4	1	1	
84	0	9	2	7	3	3	0	3	
85	0	7	1	7	3	2	2	2	
86	9	16	1	6	3	4	0	1	
87	0	8	1	7	3	2	1	3	
88	10	16	2	5	2	3	0	3	
89	6	13	1	9	3	4	0	3	
90	10	16	2	9	2	4	2	3	
91	5	14	2	7	3	3	1	2	
92	0	6	2	6	2	2	0	3	
93	6	12	1	6	2	4	2	3	
94	8	16	2	7	3	2	2	2	
95	3	11	1	5	3	2	1	3	
96	7	15	2	6	3	2	0	1	
97	2	10	2	5	3	3	0	1	
98	1	9	2	9	3	2	2	3	
99	7	14	2	8	2	3	2	1	
100	3	12	2	8	3	3	0	3	
101	11	16	2	6	3	3	2	2	
102	9	16	2	5	3	4	1	2	
103	3	9	1	8	2	3	0	1	
104	2	9	1	5	3	2	2	2	
105	8	13	1	9	2	4	0	1	
106	4	11	1	6	3	4	0	2	
107	8	14	1	7	2	4	2	3	
108	5	11	1	7	2	2	0	3	
109	7	15	2	6	3	4	0	2	
110	3	12	2	8	3	4	2	3	
111	1	9	1	5	3	4	2	2	
112	7	13	1	8	2	4	0	3	
113	3	12	2	9	3	4	2	1	
114	11	16	2	6	2	3	1	2	
115	8	16	2	8	3	2	2	2	
116	7	14	2	6	2	2	0	2	
117	2	9	1	7	3	4	0	2	
118	8	14	2	5	2	4	0	1	
119	1	9	2	8	3	4	2	1	
120	8	15	2	8	2	4	2	1	
121	4	11	2	9	2	3	0	2	
122	3	8	1	9	2	2	1	3	
123	8	15	2	6	2	3	2	2	
124	7	15	2	9	3	3	0	3	
125	7	14	2	7	2	4	2	3	
126	2	10	1	5	3	4	2	3	
127	6	13	1	6	3	4	1	1	
128	5	13	1	6	3	2	1	3	
129	11	16	1	6	2	3	1	2	
130	0	7	2	9	2	2	1	2	
end{Tasks}
