begin{nbTrucks}
179
end{nbTrucks}
begin{nbDocks}
48
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
40
end{nbResourcePersonel}
begin{nbResourceEquipment}
12
end{nbResourceEquipment}
begin{nbResourceVehicule}
16
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
1	6	11	1	9	2	4	0	3	
2	9	16	2	5	3	3	2	2	
3	5	13	1	9	3	2	2	2	
4	7	15	2	9	3	2	1	3	
5	2	11	2	9	3	3	0	2	
6	10	16	1	9	3	4	0	1	
7	11	16	2	9	2	2	1	3	
8	3	10	1	8	3	2	0	3	
9	10	16	1	7	3	4	0	1	
10	6	14	2	6	3	3	0	2	
11	1	8	1	7	3	3	2	3	
12	5	13	2	9	3	2	2	2	
13	5	14	2	8	3	2	2	1	
14	6	12	2	6	2	3	2	2	
15	1	8	2	8	2	2	2	2	
16	7	15	1	5	3	2	0	1	
17	8	15	2	8	2	3	2	1	
18	3	11	2	8	3	3	0	3	
19	10	16	1	7	3	2	0	2	
20	1	9	2	6	3	4	0	3	
21	3	11	1	5	3	3	0	2	
22	10	15	1	8	2	2	1	3	
23	4	10	1	9	2	4	1	2	
24	0	6	2	6	2	3	1	1	
25	11	16	1	7	3	2	2	2	
26	8	16	1	8	3	4	2	1	
27	9	16	2	5	3	3	0	2	
28	3	10	1	9	3	3	0	2	
29	2	10	1	6	3	2	2	3	
30	0	8	2	5	3	3	0	2	
31	2	10	1	9	3	2	2	3	
32	11	16	1	8	3	3	2	2	
33	6	12	1	8	2	2	1	1	
34	0	6	2	6	2	4	1	1	
35	9	15	2	9	2	2	1	2	
36	9	16	2	7	2	2	0	2	
37	7	13	1	9	2	4	0	1	
38	4	10	2	5	2	3	1	2	
39	1	9	2	6	3	2	2	1	
40	2	8	1	7	2	3	2	1	
41	1	9	2	6	3	3	1	2	
42	4	12	2	6	3	4	2	3	
43	6	14	2	6	3	4	0	2	
44	9	14	1	9	2	3	2	2	
45	5	11	2	6	2	2	1	3	
46	6	14	2	5	3	4	0	1	
47	4	10	1	8	2	2	1	1	
48	8	15	2	7	2	3	2	3	
49	10	16	2	8	3	4	1	2	
50	11	16	2	6	3	3	0	1	
51	4	13	2	8	3	4	0	1	
52	2	9	1	7	3	2	1	2	
53	0	9	2	5	3	4	1	1	
54	0	9	2	8	3	2	1	1	
55	6	14	2	8	3	4	1	3	
56	9	16	1	7	3	3	2	2	
57	9	14	1	9	2	2	2	2	
58	6	14	1	6	3	3	0	2	
59	4	13	2	6	3	2	0	3	
60	3	9	2	6	2	2	0	3	
61	3	8	1	6	2	3	1	2	
62	2	11	2	9	3	4	1	3	
63	2	9	1	6	3	3	2	1	
64	1	9	1	7	3	3	0	1	
65	1	9	1	9	3	3	2	3	
66	3	10	1	5	3	4	0	3	
67	5	14	2	8	3	2	2	1	
68	8	16	1	8	3	3	0	1	
69	10	16	2	6	2	2	0	3	
70	4	11	2	7	2	3	2	3	
71	7	15	1	6	3	4	1	2	
72	11	16	1	6	3	2	1	3	
73	0	8	1	7	3	2	2	1	
74	3	12	2	7	3	4	0	1	
75	6	14	1	7	3	2	1	2	
76	4	13	2	9	3	4	2	1	
77	1	7	2	6	2	4	1	3	
78	7	14	1	8	3	4	1	1	
79	4	13	2	6	3	3	2	2	
80	1	9	2	7	3	2	0	1	
81	4	9	1	9	2	4	2	1	
82	1	6	1	7	2	2	0	1	
83	9	14	1	6	2	2	1	1	
84	5	14	2	5	3	4	1	1	
85	0	6	1	5	2	4	2	1	
86	6	13	2	9	2	3	2	3	
87	8	14	2	8	2	2	1	2	
88	3	8	1	6	2	3	2	2	
89	3	10	2	5	2	2	2	3	
90	2	10	2	5	3	3	2	1	
91	1	8	2	6	2	4	0	3	
92	11	16	1	8	2	4	1	2	
93	1	10	2	5	3	2	1	3	
94	11	16	1	5	2	4	0	1	
95	4	12	2	6	3	4	1	1	
96	6	14	2	6	3	4	0	1	
97	0	7	1	8	3	4	2	1	
98	3	8	1	6	2	3	2	3	
99	5	11	2	9	2	4	2	2	
100	2	8	2	9	2	2	0	2	
101	1	8	2	6	2	3	0	2	
102	7	15	1	5	3	3	1	3	
103	10	15	1	8	2	4	2	3	
104	2	9	1	9	3	4	2	1	
105	6	11	1	5	2	3	1	2	
106	3	9	2	7	2	4	1	3	
107	0	6	2	5	2	3	0	2	
108	3	11	1	6	3	2	1	3	
109	9	14	1	7	2	2	1	3	
110	1	7	2	9	2	3	0	2	
111	7	13	2	5	2	4	2	2	
112	4	11	2	6	2	3	0	3	
113	7	12	1	8	2	2	0	2	
114	4	11	1	7	3	2	2	1	
115	2	8	1	5	2	3	1	2	
116	5	11	1	8	2	2	1	2	
117	6	13	2	9	2	4	0	2	
118	9	14	1	6	2	3	1	1	
119	2	8	1	5	2	3	0	1	
120	10	16	1	9	3	3	0	2	
121	8	13	1	7	2	3	1	1	
122	9	15	2	7	2	4	0	3	
123	5	13	2	8	3	3	1	3	
124	4	11	2	7	2	3	2	2	
125	9	16	2	8	2	4	2	3	
126	11	16	2	5	2	3	1	2	
127	1	9	1	7	3	3	0	1	
128	10	15	1	8	2	4	2	3	
129	1	8	1	7	3	4	2	2	
130	8	16	2	8	3	3	1	3	
131	4	10	1	9	2	4	2	2	
132	0	6	2	5	2	4	2	3	
133	3	10	1	5	3	2	0	3	
134	2	7	1	8	2	2	2	3	
135	6	12	1	7	2	3	2	1	
136	5	12	2	9	2	4	0	3	
137	2	7	1	6	2	2	0	1	
138	11	16	2	9	2	3	2	3	
139	7	14	2	7	2	4	1	2	
140	11	16	2	8	2	2	0	2	
141	9	15	1	5	2	4	1	2	
142	4	10	2	8	2	2	0	2	
143	5	10	1	8	2	2	2	2	
144	0	7	2	5	2	3	1	1	
145	10	15	1	9	2	4	2	1	
146	9	14	1	7	2	3	2	2	
147	4	12	1	9	3	4	0	2	
148	0	6	2	6	2	4	0	3	
149	4	10	2	9	2	4	0	1	
150	3	10	2	9	2	2	1	3	
151	7	12	1	7	2	3	0	2	
152	3	12	2	5	3	2	1	1	
153	3	11	1	8	3	4	2	3	
154	1	9	1	6	3	2	1	2	
155	5	11	1	8	2	4	0	3	
156	7	15	2	6	3	3	0	2	
157	8	13	1	5	2	3	1	1	
158	4	10	2	7	2	2	2	3	
159	10	16	1	7	3	2	2	2	
160	2	9	2	5	2	2	2	2	
161	10	16	2	6	2	3	2	1	
162	4	12	2	6	3	4	0	3	
163	7	14	2	7	2	2	2	2	
164	0	7	2	8	2	3	0	2	
165	8	15	2	9	2	4	1	3	
166	4	9	1	8	2	2	0	1	
167	3	10	1	7	3	3	2	3	
168	4	10	2	5	2	2	2	1	
169	3	9	1	8	2	3	2	1	
170	4	10	2	5	2	3	2	3	
171	6	13	1	5	3	4	0	3	
172	3	11	2	8	3	4	2	1	
173	4	9	1	8	2	3	1	3	
174	10	16	2	6	3	4	0	1	
175	2	9	2	7	2	3	1	2	
176	0	8	1	7	3	3	0	2	
177	5	13	2	7	3	4	1	2	
178	4	11	1	5	3	4	1	1	
179	3	9	1	5	2	3	0	1	
end{Tasks}
