begin{nbTrucks}
75
end{nbTrucks}
begin{nbDocks}
20
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
17
end{nbResourcePersonel}
begin{nbResourceEquipment}
5
end{nbResourceEquipment}
begin{nbResourceVehicule}
7
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
1	0	9	2	5	3	3	1	3	
2	8	15	2	8	2	2	1	2	
3	4	10	2	8	2	2	2	3	
4	10	16	2	8	3	2	0	2	
5	2	7	1	6	2	3	1	1	
6	6	11	1	8	2	4	0	2	
7	11	16	1	5	3	2	2	2	
8	0	9	2	6	3	4	0	3	
9	1	8	2	8	2	4	0	2	
10	2	8	1	5	2	2	2	3	
11	11	16	2	8	3	3	2	3	
12	1	10	2	5	3	4	0	2	
13	5	11	1	5	2	3	0	1	
14	4	11	2	9	2	2	1	1	
15	2	10	2	8	3	4	0	2	
16	2	11	2	7	3	3	1	1	
17	4	11	1	9	3	3	1	3	
18	9	14	1	6	2	3	1	2	
19	4	12	2	8	3	4	1	3	
20	2	11	2	9	3	3	2	1	
21	6	13	1	7	3	4	2	2	
22	3	10	1	8	3	4	2	2	
23	0	7	2	5	2	2	0	3	
24	10	16	2	7	2	4	2	1	
25	8	16	2	7	3	4	1	2	
26	2	9	2	5	2	3	0	3	
27	11	16	2	6	2	2	1	1	
28	0	6	1	7	2	2	1	1	
29	1	9	2	9	3	3	2	2	
30	7	13	1	7	2	2	1	1	
31	10	16	1	5	3	2	2	3	
32	11	16	1	8	2	2	0	2	
33	11	16	2	8	2	3	2	3	
34	7	14	1	9	3	3	0	3	
35	3	9	1	6	2	2	1	2	
36	3	9	1	6	2	2	0	1	
37	9	16	1	8	3	2	1	3	
38	2	7	1	6	2	3	2	2	
39	8	16	2	6	3	2	2	1	
40	7	16	2	7	3	4	0	1	
41	11	16	1	7	2	4	2	2	
42	1	8	1	5	3	2	2	3	
43	8	15	2	6	2	3	1	2	
44	4	10	2	7	2	2	1	1	
45	6	13	2	9	2	3	2	3	
46	0	8	1	6	3	2	2	1	
47	2	10	1	6	3	3	0	2	
48	6	11	1	9	2	2	0	1	
49	10	16	1	8	2	2	2	3	
50	10	16	1	6	3	2	0	3	
51	10	16	1	9	3	2	1	1	
52	5	11	1	7	2	3	0	2	
53	4	10	2	8	2	2	1	1	
54	3	10	2	7	2	3	1	1	
55	6	12	1	7	2	4	1	2	
56	0	7	2	5	2	3	2	2	
57	8	15	2	5	2	4	1	2	
58	7	13	2	7	2	3	2	3	
59	5	13	2	7	3	2	2	3	
60	6	13	2	6	2	2	0	3	
61	9	15	2	6	2	3	2	1	
62	7	16	2	7	3	2	0	2	
63	1	9	1	9	3	3	2	2	
64	2	9	1	9	3	4	2	3	
65	7	14	2	9	2	4	0	3	
66	4	9	1	9	2	3	0	2	
67	0	7	2	7	2	3	2	1	
68	3	12	2	5	3	4	1	2	
69	11	16	2	7	3	4	1	2	
70	5	11	2	7	2	3	2	3	
71	2	11	2	6	3	3	2	2	
72	0	6	1	8	2	2	0	3	
73	0	8	1	8	3	4	2	3	
74	9	16	1	8	3	2	0	2	
75	1	8	1	6	3	2	1	3	
end{Tasks}
