begin{nbTrucks}
176
end{nbTrucks}
begin{nbDocks}
52
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
44
end{nbResourcePersonel}
begin{nbResourceEquipment}
13
end{nbResourceEquipment}
begin{nbResourceVehicule}
18
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
1	8	16	2	9	3	4	0	1	
2	4	11	2	5	2	2	0	3	
3	7	16	2	7	3	3	2	3	
4	1	9	2	5	3	3	0	2	
5	1	7	1	5	2	2	2	2	
6	2	8	1	8	2	2	0	2	
7	8	14	1	8	2	2	1	3	
8	0	8	1	7	3	4	1	2	
9	0	7	2	6	2	2	1	3	
10	2	11	2	7	3	2	2	3	
11	5	12	1	5	3	4	2	2	
12	6	15	2	5	3	2	1	3	
13	11	16	2	5	2	2	2	3	
14	10	16	2	7	2	3	0	3	
15	11	16	2	6	3	4	2	2	
16	5	13	2	8	3	4	0	2	
17	9	16	2	9	3	3	0	1	
18	6	14	1	6	3	4	2	1	
19	7	13	1	7	2	4	1	2	
20	7	15	1	7	3	3	2	2	
21	3	10	2	5	2	4	2	3	
22	2	9	2	5	2	4	1	1	
23	3	9	1	5	2	3	2	3	
24	9	14	1	8	2	4	2	3	
25	7	16	2	9	3	3	1	3	
26	8	15	1	5	3	2	1	2	
27	7	15	1	6	3	4	1	2	
28	1	8	2	7	2	3	0	2	
29	10	16	1	6	3	4	1	3	
30	6	13	2	8	2	4	0	3	
31	1	8	1	9	3	4	2	3	
32	11	16	2	9	2	3	2	2	
33	3	9	2	6	2	4	2	3	
34	5	14	2	9	3	3	1	1	
35	5	13	2	5	3	4	0	3	
36	7	15	2	8	3	2	2	1	
37	3	11	1	8	3	3	1	1	
38	4	12	2	7	3	2	2	1	
39	0	6	2	6	2	4	2	2	
40	0	5	1	7	2	2	2	2	
41	2	8	2	6	2	3	2	1	
42	10	16	2	5	3	4	2	1	
43	10	16	1	5	2	3	0	2	
44	1	7	2	8	2	4	2	1	
45	0	5	1	5	2	2	2	2	
46	11	16	1	9	3	3	0	2	
47	3	10	1	5	3	2	1	2	
48	9	14	1	6	2	2	1	1	
49	0	7	1	6	3	2	2	1	
50	6	14	1	5	3	3	2	1	
51	5	11	1	8	2	2	2	3	
52	1	8	2	9	2	4	2	2	
53	10	16	1	6	3	2	1	2	
54	4	10	2	8	2	4	2	3	
55	6	14	2	8	3	3	1	1	
56	11	16	2	5	3	3	1	1	
57	1	9	1	5	3	2	0	2	
58	7	13	2	8	2	3	0	2	
59	7	14	1	7	3	4	0	3	
60	11	16	1	6	2	4	1	1	
61	3	8	1	6	2	3	0	3	
62	3	10	2	9	2	4	0	3	
63	6	15	2	9	3	3	2	2	
64	8	15	1	5	3	2	0	2	
65	2	9	2	5	2	3	0	1	
66	0	9	2	7	3	4	2	3	
67	7	14	1	6	3	2	1	1	
68	3	12	2	5	3	3	1	3	
69	1	9	2	8	3	2	2	2	
70	11	16	2	6	3	4	2	2	
71	1	10	2	8	3	4	1	1	
72	4	12	2	7	3	2	1	3	
73	11	16	1	9	3	2	0	2	
