begin{nbTrucks}
138
end{nbTrucks}
begin{nbDocks}
36
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
30
end{nbResourcePersonel}
begin{nbResourceEquipment}
9
end{nbResourceEquipment}
begin{nbResourceVehicule}
12
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
1	10	16	2	5	2	4	2	1	
2	0	8	2	7	3	4	2	2	
3	5	12	1	5	3	4	2	2	
4	2	8	1	7	2	4	0	1	
5	1	10	2	7	3	3	1	3	
6	10	16	2	6	3	4	1	2	
7	8	16	2	5	3	2	1	1	
8	11	16	1	5	2	3	0	1	
9	10	16	2	7	3	4	0	2	
10	4	11	1	5	3	2	1	2	
11	2	10	1	8	3	3	1	3	
12	7	14	1	6	3	2	1	3	
13	0	7	2	5	2	2	1	1	
14	9	14	1	6	2	4	0	3	
15	4	9	1	7	2	2	1	2	
16	11	16	1	7	3	3	0	2	
17	10	16	2	8	3	2	1	1	
18	4	11	2	6	2	2	2	2	
19	8	15	2	8	2	3	0	1	
20	0	7	1	7	3	3	2	3	
21	6	14	2	5	3	4	1	1	
22	9	15	1	7	2	3	1	2	
23	6	12	2	9	2	2	2	2	
24	8	16	2	6	3	4	0	2	
25	8	14	2	7	2	4	1	2	
26	7	13	2	9	2	4	2	1	
27	1	10	2	6	3	4	0	3	
28	7	12	1	9	2	2	2	3	
29	6	12	2	5	2	4	0	3	
30	10	16	1	8	3	4	2	1	
31	6	14	1	8	3	4	1	3	
32	11	16	1	5	3	3	0	3	
33	4	13	2	7	3	3	1	2	
34	3	10	2	8	2	3	2	1	
35	11	16	1	9	3	4	0	3	
36	11	16	2	6	3	4	1	1	
37	0	7	1	6	3	4	1	1	
38	11	16	2	7	2	4	2	2	
39	9	16	2	7	3	2	0	3	
40	10	16	1	7	3	2	1	2	
41	9	16	2	6	2	4	0	3	
42	2	10	2	8	3	3	1	1	
43	6	14	1	6	3	4	1	2	
44	5	11	1	6	2	2	0	2	
45	2	10	1	6	3	3	1	2	
46	11	16	2	6	2	4	0	2	
47	11	16	1	6	2	4	0	3	
48	2	11	2	7	3	3	0	3	
49	9	16	2	8	3	4	2	3	
50	5	12	2	7	2	3	1	2	
51	1	8	1	7	3	3	2	2	
52	11	16	2	7	3	3	1	2	
53	5	13	1	7	3	2	2	3	
54	2	8	1	8	2	2	1	1	
55	3	12	2	5	3	4	0	1	
56	10	16	1	8	3	2	2	2	
57	7	13	2	7	2	3	2	2	
58	4	12	1	6	3	2	1	2	
59	11	16	2	7	3	3	2	1	
60	4	11	2	6	2	2	1	1	
61	7	12	1	9	2	4	0	3	
62	7	14	1	5	3	4	0	2	
63	7	14	1	5	3	2	0	3	
64	6	13	1	8	3	2	2	1	
65	2	9	2	9	2	3	2	3	
66	0	5	1	6	2	3	1	3	
67	8	15	2	6	2	3	1	1	
68	9	16	2	7	3	4	0	2	
69	5	13	2	9	3	4	2	2	
70	8	16	2	6	3	2	2	2	
71	11	16	2	5	3	2	2	1	
72	4	11	2	5	2	2	2	2	
73	11	16	2	7	3	3	1	1	
74	10	15	1	9	2	2	2	3	
75	5	10	1	7	2	3	1	1	
76	3	11	1	6	3	2	1	1	
77	8	15	1	7	3	2	0	3	
78	0	6	2	7	2	4	1	1	
79	0	5	1	7	2	4	1	2	
80	10	16	2	7	2	4	2	3	
81	4	10	2	7	2	4	0	1	
82	5	13	1	9	3	2	1	1	
83	7	13	1	8	2	2	2	1	
84	3	9	2	9	2	2	1	2	
85	6	15	2	9	3	3	1	3	
86	3	10	1	9	3	3	0	2	
87	4	13	2	5	3	2	2	2	
88	4	13	2	6	3	3	1	3	
89	2	10	1	8	3	4	2	2	
90	11	16	1	5	3	2	1	2	
91	10	16	1	7	3	2	0	2	
92	2	9	2	8	2	3	2	2	
93	7	13	2	9	2	4	2	1	
94	4	9	1	9	2	3	1	3	
95	2	11	2	7	3	2	1	2	
96	11	16	2	5	2	2	0	1	
97	6	11	1	5	2	3	1	1	
98	1	8	2	6	2	3	2	1	
99	2	9	1	8	3	2	0	1	
100	6	13	2	8	2	3	0	3	
101	2	11	2	7	3	2	1	1	
102	8	14	1	6	2	3	2	1	
103	7	13	1	7	2	4	0	3	
104	11	16	2	8	2	2	0	2	
105	10	16	2	8	3	4	2	1	
106	7	14	1	8	3	2	0	2	
107	3	9	2	6	2	4	2	2	
108	1	9	1	6	3	3	0	1	
109	5	10	1	9	2	2	0	1	
110	11	16	1	8	3	4	1	2	
111	10	16	1	7	2	3	2	2	
112	1	8	1	9	3	3	2	2	
113	4	10	1	7	2	2	0	1	
114	5	12	1	7	3	3	1	1	
115	7	15	2	6	3	2	1	2	
116	8	14	1	8	2	3	2	1	
117	3	11	2	9	3	4	1	1	
118	7	15	1	8	3	4	1	3	
119	6	15	2	8	3	2	2	1	
120	2	8	2	6	2	3	2	2	
121	1	10	2	9	3	3	1	2	
122	10	16	1	5	2	3	0	3	
123	2	11	2	5	3	4	2	2	
124	4	9	1	8	2	2	0	2	
125	9	14	1	5	2	4	1	1	
126	8	14	2	7	2	2	0	2	
127	5	11	1	8	2	3	0	2	
128	11	16	2	9	3	4	0	2	
129	5	14	2	9	3	3	2	2	
130	2	9	1	7	3	4	2	2	
131	8	16	2	9	3	3	2	1	
132	8	16	2	7	3	3	1	2	
133	11	16	2	8	3	4	2	1	
134	6	11	1	8	2	3	2	1	
135	7	13	2	6	2	4	0	2	
136	3	8	1	5	2	2	1	2	
137	11	16	1	8	3	4	1	3	
138	7	15	2	5	3	2	0	3	
end{Tasks}
