begin{nbTrucks}
132
end{nbTrucks}
begin{nbDocks}
44
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
37
end{nbResourcePersonel}
begin{nbResourceEquipment}
11
end{nbResourceEquipment}
begin{nbResourceVehicule}
15
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
1	4	12	1	7	3	3	0	2	
2	2	8	1	7	2	2	1	3	
3	11	16	1	7	2	4	2	2	
4	1	7	1	6	2	2	1	2	
5	6	13	2	5	2	3	2	3	
6	5	10	1	7	2	3	0	3	
7	6	12	2	9	2	3	2	2	
8	2	11	2	9	3	2	2	2	
9	8	14	2	9	2	3	0	1	
10	5	14	2	8	3	4	1	3	
11	0	9	2	6	3	4	0	3	
12	0	7	2	7	2	3	1	2	
13	6	15	2	6	3	4	1	1	
14	4	12	2	8	3	4	1	1	
15	0	7	1	5	3	2	0	2	
16	2	9	2	6	2	4	0	1	
17	9	16	2	5	3	4	0	2	
18	3	10	2	5	2	3	0	2	
19	8	14	2	6	2	4	2	2	
20	10	16	1	6	2	3	2	3	
21	6	12	2	9	2	2	2	1	
22	1	9	2	8	3	2	2	1	
23	3	9	1	8	2	4	0	2	
24	6	15	2	6	3	4	0	2	
25	1	7	1	5	2	3	2	2	
26	6	13	1	7	3	4	1	1	
27	3	11	2	5	3	2	0	3	
28	5	12	2	6	2	4	0	1	
29	9	16	1	7	3	3	1	3	
30	11	16	1	7	2	2	1	2	
31	6	11	1	9	2	3	0	1	
32	11	16	2	7	2	4	2	1	
33	4	10	2	8	2	3	0	1	
34	4	13	2	6	3	3	0	1	
35	4	13	2	8	3	4	2	3	
36	8	14	2	6	2	4	2	1	
37	3	9	2	7	2	3	0	2	
38	8	15	1	5	3	2	2	2	
39	1	7	2	6	2	3	0	3	
40	2	10	2	8	3	2	1	2	
41	1	6	1	9	2	2	0	1	
42	8	15	2	8	2	4	0	3	
43	3	10	1	9	3	3	2	2	
44	3	11	1	6	3	2	1	2	
45	2	8	1	9	2	4	1	2	
46	11	16	2	7	2	3	2	3	
47	4	9	1	7	2	2	0	2	
48	2	7	1	7	2	3	2	3	
49	3	8	1	7	2	3	1	2	
50	3	10	1	8	3	3	0	2	
51	2	7	1	9	2	3	2	2	
52	11	16	1	7	2	4	0	3	
53	4	13	2	9	3	3	2	3	
54	6	13	2	9	2	4	0	1	
55	0	7	2	6	2	2	2	2	
56	0	7	1	8	3	2	0	2	
57	11	16	1	9	3	3	1	2	
58	11	16	1	8	3	2	0	1	
59	8	16	2	5	3	2	2	3	
60	7	14	1	9	3	3	1	3	
61	9	16	2	6	3	2	2	2	
62	4	11	1	8	3	2	2	2	
63	7	12	1	9	2	3	1	3	
64	10	16	2	8	3	2	0	1	
65	5	13	1	6	3	3	2	1	
66	8	13	1	7	2	2	0	1	
67	3	11	2	6	3	3	1	3	
68	8	16	1	8	3	2	0	3	
69	10	16	1	5	3	3	2	2	
70	2	8	2	7	2	2	0	1	
71	6	13	1	7	3	4	2	2	
72	4	9	1	8	2	2	1	1	
73	7	16	2	9	3	3	2	2	
74	9	16	2	7	3	3	0	3	
75	0	7	2	8	2	2	2	2	
76	7	13	2	7	2	4	2	1	
77	9	16	1	6	3	2	0	3	
78	7	15	2	5	3	4	1	3	
79	2	9	2	8	2	4	1	3	
80	0	8	2	6	3	3	0	2	
81	2	10	1	8	3	4	0	2	
82	11	16	1	8	3	3	0	1	
83	2	7	1	8	2	2	0	2	
84	5	11	1	5	2	2	1	3	
85	9	16	2	7	3	4	2	3	
86	10	16	1	5	3	4	0	1	
87	7	15	1	6	3	3	2	2	
88	0	5	1	9	2	3	1	2	
89	6	13	1	5	3	3	0	2	
90	8	15	1	7	3	2	1	1	
91	8	15	2	5	2	2	0	3	
92	9	16	2	6	3	2	0	1	
93	11	16	2	9	3	3	2	2	
94	10	16	1	5	3	4	0	3	
95	0	6	2	5	2	2	1	3	
96	11	16	2	7	3	4	1	2	
97	11	16	2	6	3	2	1	3	
98	5	11	2	5	2	2	0	2	
99	8	16	2	9	3	3	0	3	
100	6	14	2	8	3	2	1	3	
101	4	10	1	6	2	4	0	1	
102	11	16	1	8	3	3	2	3	
103	8	16	2	7	3	4	1	3	
104	7	16	2	6	3	2	1	2	
105	8	16	1	5	3	4	0	3	
106	11	16	1	8	3	3	1	3	
107	11	16	2	5	3	2	2	3	
108	10	16	2	8	2	4	2	3	
109	8	13	1	5	2	2	0	2	
110	6	14	2	7	3	4	2	1	
111	1	9	1	6	3	3	1	3	
112	8	16	2	5	3	2	2	3	
113	11	16	2	9	2	2	1	3	
114	9	16	1	5	3	4	2	1	
115	6	12	2	6	2	4	2	2	
116	1	9	1	9	3	4	1	3	
117	7	14	2	9	2	2	0	2	
118	7	12	1	9	2	2	1	2	
119	2	11	2	5	3	3	0	2	
120	5	13	2	9	3	3	0	1	
121	4	10	2	9	2	3	2	3	
122	11	16	1	5	3	3	2	3	
123	7	16	2	6	3	4	1	2	
124	0	7	1	5	3	4	2	2	
125	2	7	1	7	2	2	2	3	
126	1	10	2	7	3	4	2	3	
127	3	11	1	7	3	4	2	3	
128	2	9	1	7	3	4	1	3	
129	5	12	1	7	3	4	1	1	
130	2	7	1	8	2	3	1	3	
131	4	11	1	6	3	4	1	1	
132	7	13	2	6	2	4	1	3	
end{Tasks}
