begin{nbTrucks}
169
end{nbTrucks}
begin{nbDocks}
48
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
40
end{nbResourcePersonel}
begin{nbResourceEquipment}
12
end{nbResourceEquipment}
begin{nbResourceVehicule}
16
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
1	2	8	2	6	2	2	2	3	
2	7	12	1	7	2	2	0	1	
3	7	12	1	8	2	3	2	2	
4	3	10	1	9	3	2	2	1	
5	7	13	2	9	2	3	0	1	
6	0	6	1	5	2	2	2	3	
7	9	16	1	6	3	4	0	3	
8	6	13	2	8	2	3	1	3	
9	8	16	2	8	3	2	2	3	
10	9	16	1	5	3	4	2	3	
11	9	15	1	8	2	4	1	2	
12	8	16	1	5	3	4	1	3	
13	6	13	1	7	3	2	2	2	
14	0	8	1	5	3	2	1	3	
15	10	16	1	7	2	2	2	1	
16	8	14	2	6	2	3	0	3	
17	7	16	2	7	3	2	0	1	
18	6	13	1	6	3	4	1	3	
19	9	14	1	8	2	2	2	1	
20	11	16	2	5	3	3	1	3	
21	6	13	1	9	3	2	2	3	
22	9	16	2	6	3	3	2	3	
23	6	13	1	6	3	2	0	3	
24	9	15	2	5	2	2	1	2	
25	0	6	1	7	2	2	2	2	
26	4	13	2	5	3	3	2	2	
27	5	13	2	9	3	4	2	3	
28	3	12	2	6	3	3	1	2	
29	1	6	1	6	2	2	2	1	
30	1	9	2	8	3	2	2	2	
31	1	9	2	8	3	2	0	2	
32	2	10	2	6	3	2	2	1	
33	7	14	1	7	3	3	0	2	
34	8	15	1	9	3	2	1	2	
35	6	13	1	7	3	2	2	2	
36	1	9	1	8	3	4	0	3	
37	2	9	2	7	2	3	1	2	
38	5	11	1	8	2	2	2	2	
39	7	13	2	7	2	2	1	3	
40	6	14	2	6	3	4	0	1	
41	3	10	2	8	2	3	1	1	
42	11	16	2	7	3	4	1	2	
43	9	16	1	5	3	4	2	3	
44	10	16	2	9	2	4	0	2	
45	9	15	2	6	2	4	0	2	
46	1	6	1	6	2	3	2	3	
47	3	12	2	7	3	2	2	3	
48	11	16	1	6	3	4	1	3	
49	9	16	2	7	3	4	2	3	
50	11	16	1	9	2	4	0	1	
51	2	10	1	7	3	2	1	1	
52	1	7	1	6	2	4	2	2	
53	9	14	1	9	2	2	2	2	
54	3	11	1	8	3	3	1	2	
55	7	14	1	8	3	3	0	1	
56	7	13	2	9	2	4	0	2	
57	10	16	1	7	3	3	1	3	
58	11	16	2	8	3	3	1	1	
59	6	11	1	8	2	2	1	3	
60	9	15	1	8	2	3	0	1	
61	4	12	2	8	3	3	1	1	
62	9	16	1	5	3	3	0	2	
63	0	6	2	9	2	4	0	3	
64	11	16	1	6	3	4	0	2	
65	1	9	1	6	3	3	0	2	
66	8	16	2	7	3	2	0	1	
67	0	9	2	5	3	3	0	3	
68	2	10	1	7	3	3	0	1	
69	0	9	2	9	3	3	2	3	
70	10	16	2	9	2	4	1	3	
71	4	11	2	7	2	2	1	2	
72	4	10	2	8	2	4	0	1	
73	9	15	1	5	2	3	1	2	
74	6	15	2	6	3	3	0	3	
75	10	16	2	8	2	4	2	2	
76	10	16	1	9	3	4	0	2	
77	3	11	2	6	3	4	0	2	
78	2	10	2	5	3	3	1	3	
79	6	13	1	9	3	2	0	2	
80	6	14	1	6	3	3	2	3	
81	1	8	2	5	2	2	1	3	
