begin{nbTrucks}
150
end{nbTrucks}
begin{nbDocks}
50
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
42
end{nbResourcePersonel}
begin{nbResourceEquipment}
13
end{nbResourceEquipment}
begin{nbResourceVehicule}
17
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
1	10	16	2	8	2	2	1	3	
2	4	9	1	6	2	2	2	2	
3	10	16	2	7	2	2	2	1	
4	8	15	2	7	2	4	2	1	
5	1	8	2	7	2	4	0	3	
6	4	11	2	7	2	2	1	3	
7	3	11	1	6	3	2	1	1	
8	5	11	1	5	2	3	2	1	
9	11	16	2	9	3	2	0	3	
10	8	15	1	7	3	4	0	2	
11	3	12	2	9	3	3	1	3	
12	0	5	1	8	2	4	1	1	
13	0	6	1	6	2	2	0	3	
14	4	10	2	5	2	3	2	3	
15	0	6	2	5	2	2	2	1	
16	4	12	2	9	3	2	0	2	
17	2	10	1	8	3	2	1	2	
18	3	11	1	6	3	4	0	1	
19	5	13	1	9	3	4	1	2	
20	8	16	2	7	3	3	1	3	
21	5	10	1	5	2	2	2	2	
22	11	16	1	5	3	3	0	1	
23	7	13	1	8	2	4	2	3	
24	10	16	1	5	3	3	0	1	
25	3	11	1	5	3	4	2	1	
26	8	15	1	7	3	4	0	3	
27	8	16	2	9	3	3	0	3	
28	5	12	2	8	2	2	2	2	
29	0	6	1	5	2	4	2	1	
30	3	11	2	9	3	2	0	2	
31	9	14	1	5	2	4	0	2	
32	0	6	1	9	2	3	1	1	
33	0	9	2	6	3	2	1	1	
34	3	11	1	5	3	3	2	2	
35	10	16	2	8	3	3	1	3	
36	5	13	2	7	3	3	1	1	
37	5	10	1	9	2	2	2	1	
38	6	13	2	5	2	2	2	2	
39	7	15	2	5	3	3	0	3	
40	2	8	2	8	2	4	1	3	
41	11	16	1	5	2	3	1	2	
42	4	12	1	9	3	3	2	3	
43	6	14	2	6	3	4	0	1	
44	1	10	2	8	3	2	0	1	
45	5	11	1	9	2	4	0	1	
46	3	8	1	8	2	3	1	1	
47	7	12	1	8	2	2	2	1	
48	4	13	2	6	3	3	0	1	
49	3	11	1	5	3	4	1	3	
50	3	9	1	8	2	4	2	3	
51	0	7	1	5	3	2	2	3	
52	11	16	2	6	3	2	1	3	
53	0	6	2	7	2	3	2	1	
54	7	13	2	5	2	3	2	1	
55	11	16	1	6	3	2	1	3	
56	11	16	1	5	2	3	1	1	
57	10	16	2	7	3	3	2	2	
58	7	12	1	6	2	3	2	1	
59	6	14	2	7	3	2	0	2	
60	8	16	2	7	3	4	1	3	
61	0	7	1	7	3	4	1	2	
62	10	16	2	6	2	4	2	3	
63	5	13	2	8	3	3	0	3	
64	8	15	1	9	3	2	1	2	
65	4	11	2	8	2	3	1	1	
66	3	10	2	9	2	3	2	1	
67	8	14	1	6	2	4	1	1	
68	0	7	2	8	2	2	1	2	
69	4	9	1	7	2	2	2	2	
70	2	9	1	9	3	3	0	2	
71	0	8	2	7	3	2	0	1	
72	10	16	2	8	3	2	0	1	
73	9	16	1	7	3	4	0	3	
74	8	16	2	8	3	2	0	3	
75	0	9	2	6	3	4	2	2	
76	3	12	2	5	3	3	0	2	
77	11	16	2	7	2	3	0	2	
78	2	9	1	8	3	3	1	3	
79	6	15	2	6	3	2	1	1	
80	7	15	1	8	3	4	0	1	
81	1	7	2	5	2	4	0	1	
82	5	12	2	6	2	3	1	2	
83	2	8	2	8	2	4	2	2	
84	7	13	2	5	2	3	1	3	
85	5	11	1	5	2	4	1	3	
86	11	16	2	9	2	3	0	3	
87	1	7	2	7	2	4	1	3	
88	9	15	2	6	2	4	2	1	
89	7	14	1	7	3	2	2	1	
90	2	10	2	6	3	3	2	3	
91	0	6	2	9	2	4	2	1	
92	2	9	1	5	3	2	1	3	
93	4	12	2	9	3	3	1	3	
94	1	9	2	9	3	2	1	2	
95	8	15	1	7	3	4	0	3	
96	11	16	1	7	2	3	0	3	
97	4	10	1	8	2	3	1	1	
98	8	15	2	6	2	4	2	3	
