begin{nbTrucks}
174
end{nbTrucks}
begin{nbDocks}
38
end{nbDocks}
begin{nbTF}
16
end{nbTF}
begin{nbScenarios}
1
end{nbScenarios}
begin{nbResourcePersonel}
32
end{nbResourcePersonel}
begin{nbResourceEquipment}
10
end{nbResourceEquipment}
begin{nbResourceVehicule}
13
end{nbResourceVehicule}
begin{Tasks}{n	r	d	delta	penalty	p0	resourcePersonel0	resourceEquipments0	resourceVehicle0
1	7	13	2	9	2	2	2	2	
2	11	16	2	6	3	2	2	1	
3	7	15	1	7	3	2	1	2	
4	2	9	1	6	3	2	2	2	
5	5	12	1	5	3	4	2	1	
6	7	15	1	5	3	4	2	2	
7	0	5	1	6	2	4	2	1	
8	0	7	2	9	2	4	1	1	
9	3	11	2	8	3	4	2	1	
10	4	10	1	5	2	2	1	3	
11	11	16	1	5	2	4	2	3	
12	9	15	1	9	2	2	2	1	
13	9	14	1	9	2	4	1	1	
14	11	16	2	5	2	4	0	1	
15	10	16	2	9	2	2	2	2	
16	10	15	1	6	2	2	0	2	
17	2	10	1	6	3	2	1	2	
18	9	16	1	6	3	3	0	1	
19	6	14	1	5	3	3	1	2	
20	1	6	1	9	2	4	2	1	
21	10	16	2	6	3	3	1	3	
22	6	13	2	9	2	2	2	2	
23	9	16	2	5	3	3	1	3	
24	0	6	2	9	2	2	2	2	
25	4	10	1	9	2	3	2	3	
26	4	12	1	9	3	2	1	3	
27	3	10	1	7	3	3	1	2	
28	1	9	2	8	3	3	1	2	
29	11	16	1	9	2	3	0	2	
30	6	14	1	5	3	3	0	1	
31	6	11	1	5	2	3	2	1	
32	5	11	2	9	2	2	2	2	
33	11	16	2	9	2	4	0	1	
34	0	7	1	6	3	3	1	1	
35	0	8	2	8	3	2	2	3	
36	6	13	1	5	3	3	2	2	
37	7	14	2	8	2	4	2	3	
38	2	9	1	9	3	2	0	3	
39	3	10	1	8	3	2	0	3	
40	1	10	2	7	3	3	0	1	
41	0	7	1	8	3	4	2	3	
42	2	10	1	5	3	3	1	1	
43	6	15	2	9	3	3	0	3	
44	1	8	1	8	3	4	0	2	
45	3	11	2	5	3	4	2	2	
46	4	12	1	8	3	3	2	2	
47	3	8	1	8	2	4	0	1	
48	8	16	2	5	3	2	2	2	
49	2	9	1	5	3	4	0	3	
50	8	13	1	7	2	3	0	2	
51	2	10	1	8	3	4	0	1	
52	6	12	2	8	2	4	1	2	
53	3	11	1	8	3	2	0	3	
54	10	16	2	8	2	4	1	1	
55	8	14	1	7	2	4	1	3	
56	0	7	2	8	2	4	0	1	
57	4	13	2	9	3	3	2	3	
58	10	16	1	7	3	3	1	3	
59	10	16	1	8	3	2	0	3	
60	10	16	1	9	3	3	1	2	
61	2	8	1	7	2	2	0	3	
62	6	12	1	5	2	4	0	1	
63	6	15	2	6	3	2	1	3	
64	5	11	1	9	2	2	2	2	
65	10	16	1	6	2	3	1	2	
66	0	7	1	9	3	2	1	2	
67	10	16	1	9	2	3	0	2	
68	6	13	1	7	3	4	0	2	
69	5	14	2	5	3	3	1	3	
70	6	14	2	9	3	4	0	3	
71	5	13	2	7	3	3	1	1	
72	11	16	1	6	2	4	0	3	
73	0	5	1	9	2	4	2	1	
74	7	13	2	9	2	2	1	2	
75	3	10	1	5	3	3	2	2	
76	7	13	1	7	2	2	0	1	
77	3	9	1	5	2	2	2	1	
78	1	7	2	8	2	3	0	3	
79	7	14	1	8	3	2	0	2	
80	9	15	1	9	2	3	1	2	
81	10	16	1	8	2	2	0	3	
82	0	6	1	6	2	3	1	2	
83	5	12	2	8	2	4	0	3	
84	8	13	1	7	2	4	0	2	
85	9	15	1	7	2	2	2	2	
86	3	11	2	8	3	3	1	1	
87	7	13	1	7	2	2	1	1	
88	7	14	2	8	2	4	2	3	
89	8	15	2	5	2	2	0	3	
90	4	9	1	7	2	4	0	2	
91	0	6	2	8	2	4	0	2	
92	9	16	1	5	3	4	1	3	
93	8	15	1	6	3	2	1	3	
94	11	16	2	7	2	3	0	2	
95	11	16	2	7	2	3	2	1	
